Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393),S(2871),C6H7(2400),S(3154),S(3227),C6H7(3200),CH2O3(139),CH3O2(85),S(1826),S(1504),S(4018),S(4379),S(4378),S(4400),S(4225),S(5131),S(5168),S(2471),S(5526),S(2681),S(4920),S(5903),S(5631),S(1278),S(6437),C5H8(1977),COO(115),S(2961),S(3450),S(3334),S(1529),S(1687),S(1803),S(1807),S(1519),S(7307),S(6868),S(6905),S(7163),S(6885),S(8703),S(7157),S(8374),S(8785),S(9152),C7H8(2430),S(9324),S(9469),S(9648),S(1514),S(9471),C7H7(978),S(10368)
0.0,0.003073906491976487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88129999999999997,0.0,0.0,0.0,0.0098899999999999995,0.108803,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1741243587612625e-19,0.0030739064919764877,5.8141194681683062e-36,1.6354633241581177e-31,5.5433285221659013e-23,5.774728028702285e-36,2.0843205237935317e-22,1.1290639557004089e-37,1.1461286002107172e-59,2.2026906713135498e-48,3.4078993166761822e-52,2.270580978083746e-51,7.1631882664751332e-39,1.8751345975074451e-27,2.3402571988246444e-43,6.3331752649635584e-63,2.6635819060333019e-58,9.5146156700632393e-45,8.7891055041613016e-60,9.3417620149248201e-87,1.0948743250453788e-57,1.1399669430069815e-74,1.5984703100214987e-45,3.6506940712685967e-68,9.2242892899314217e-38,1.8849294953358429e-55,3.9045173819920489e-52,4.4880126139799933e-47,1.1973963463799323e-77,4.7180462386198602e-90,2.6291335236887494e-56,9.7172090384528414e-72,2.2079897188143284e-91,0.88129999999999997,0.0,0.0,0.0,0.009889999999999002,0.108803,0.0001,5.9345053109836795e-17,4.2513457582160754e-16,4.2513435788367613e-16,3.244766570153595e-25,3.2497163549413882e-25,8.6599820704787586e-17,2.1497156474062745e-25,1.7417145641468056e-35,2.2902102796061743e-35,3.2613399538520706e-40,2.0530983661735242e-29,1.3158244662117936e-23,4.8575443642912616e-28,1.6755361070196971e-40,2.4639278359165759e-43,5.2423359789946176e-45,4.5777585292462374e-51,1.6110087471897312e-23,3.8208563561821605e-61,6.6228022482438816e-71,2.6500206195962166e-72,1.5376418792834141e-82,3.2349601338620087e-77,1.1450862811558408e-28,9.2242894445205963e-38,4.6643062379129904e-47,5.9354934415399286e-48,4.5711038099470029e-23,1.8436421956358756e-53,1.2231215983251244e-61,9.6668755966920382e-38,7.0840835552440834e-74,9.0236789215449551e-29,4.4545879117119662e-34,2.7293227162006115e-43,1.3800959482710691e-52,1.0431430504350595e-52,9.2689288987262495e-54,1.9893694243922758e-62,1.7965548851852726e-37,1.373282043100956e-46,1.3480439543513222e-56,1.4823092773499809e-47,7.3553532300916059e-57,2.00031748483041e-45,1.7759472381414522e-50,4.286929753169781e-39,1.6382613216662745e-48,3.174265177243816e-62,3.4128471140771765e-72,1.6383688968095188e-48,7.8421687223201218e-49,1.476004017953311e-47,1.1282262437723117e-56,1.2175763768259763e-57,7.4634784211276779e-57,2.9824855062313047e-58,1.9030758026152888e-76,1.923423635686159e-83,2.7036882276294071e-81,5.9641380695808657e-51,4.5589165536754153e-60,3.015797063807754e-60,4.920332732626486e-61,1.3617358224056082e-76,1.8545543719156599e-38,1.1631534583982147e-83,5.0475777336289442e-67,3.3106265398816066e-76,6.2102569729815231e-85,1.2653172761677645e-85,4.5827163837715858e-95,2.0211537876470659e-96,4.9870460252354947e-108,5.0362244183916657e-118,7.9619725887721976e-46,2.4608623660149485e-54,3.9904430168506174e-55,5.4145629269033549e-109,9.3852205306428315e-119,4.767519117274071e-119,9.807103290390045e-68,9.1213787935915069e-75,1.1062795146775885e-67,1.8607496185185224e-53,6.9536352424623461e-75,5.0281401838118435e-83,7.3585867803612312e-80,8.6352550725557418e-87,4.3664583007931494e-96,5.9737224907192017e-97,2.778235665162936e-97,5.9543246925122531e-63,1.3428002048623997e-105,1.093500417193881e-98,3.5731776650452353e-102,2.2098729308564287e-109,2.9232636897998651e-101,3.8171449014052699e-113,7.4855028435755637e-112,9.7657425861399381e-116,5.7998880499349373e-120,1.8609962674782867e-131,9.2025884397600512e-47,5.4867164227993497e-139,9.1979421162986253e-149,4.2895983788451073e-156,6.303301546463103e-81,4.1127729870471276e-149,4.1779683129360995e-51,6.9004536664910728e-59
6.087548204531535e-19,0.003073906491976487,3.4989652564000564e-35,9.8781982231292765e-31,1.5521319819325454e-22,3.4879357212976334e-35,5.8360987949448081e-22,6.8195476972309311e-37,6.9226167433589981e-59,1.3291028452407074e-47,2.058426515957905e-51,2.693793045973705e-50,2.0056927139035476e-38,5.2503768737610924e-27,1.4135153482568346e-42,7.5189307537275406e-62,3.1622044389545974e-57,5.7468278653945418e-44,1.0434426163667804e-58,3.8549032159173684e-85,2.4491893559082625e-56,3.5807874777109396e-73,1.8977033727403992e-44,1.1476259730323822e-66,1.0951076229688862e-36,4.2165118780540305e-54,2.3583284980604066e-51,5.2895906336444481e-46,1.4215489416636954e-76,2.7147823836546288e-88,5.8812648120195853e-55,4.0098323815832324e-70,2.5114289267279346e-89,0.88129999999999997,0.0,0.0,0.0,0.0098899999999972101,0.108803,0.0001,1.6616614870747818e-16,1.1903768105552258e-15,1.1903762010206704e-15,1.9569592259095862e-24,1.9628286728234367e-24,2.4247940113296293e-16,1.2984280578628549e-24,2.0622463164863413e-34,2.6971489396590503e-34,3.8718633170058203e-39,1.2400714106149521e-28,7.9475771273565723e-23,2.9339567924420441e-27,1.9891255202416412e-39,2.9251751192824819e-42,6.223696455714145e-44,1.0240255144987555e-49,9.7304895903005114e-23,1.5766859355483072e-59,4.985476673299443e-69,1.9948679567104543e-70,2.0988721032667382e-80,2.4351958056771168e-75,6.916321127617314e-28,1.0951076407697593e-36,1.0433855864455688e-45,1.3277458767645699e-46,1.2799061383579763e-22,4.1241538651572221e-52,2.7342893048680721e-60,1.1476511204769228e-36,5.3327174832187061e-72,5.450291517819423e-28,2.7048223907068839e-33,3.2559690869689764e-42,3.1015232596744224e-51,2.3442807464523319e-51,2.0830300256481899e-52,8.2129264419262717e-61,1.0851191485361064e-36,1.6303604362571078e-45,3.005775007817243e-55,1.7597968754036129e-46,1.6402563647445589e-55,2.3747542534500155e-44,3.9397725866642996e-49,5.0894423048173484e-38,3.6643507951963577e-47,1.299268442240165e-60,2.5485731951574936e-70,3.6647946426455561e-47,1.75426154446451e-47,1.7608117296827904e-46,2.5354394108706489e-55,2.7358124940604498e-56,1.6772835771580615e-55,6.7026154702808942e-57,1.4211736798538886e-74,2.6254195917201719e-81,2.0190159858912147e-79,7.0806122095995758e-50,1.0197991673797194e-58,6.7462029783187157e-59,1.1005461306533703e-59,5.6156687781308959e-75,1.1201508407683439e-37,1.245952170777476e-81,2.0828966805377701e-65,2.4921565438810592e-74,8.4769685318017988e-83,1.7271514784466276e-83,1.1305510784551728e-92,4.9861675095171951e-94,2.2195263155615063e-105,4.0395806448841918e-115,9.4983038839598035e-45,5.5302900639463455e-53,5.0145274836616443e-54,2.4097962693883141e-106,7.5279320507791451e-116,3.8240507906679919e-116,4.6741193992708937e-66,7.9163525826096495e-73,4.5650934134089933e-66,2.209092805691711e-52,5.1927219681375055e-73,6.8088865475796981e-81,3.0365057851780975e-78,6.5003291683617965e-85,5.9601198598865095e-94,8.1540066006593033e-95,3.7922336610876336e-95,2.4570729374429415e-61,3.3126375444859188e-103,1.4926048276429498e-96,4.8773139305942137e-100,5.4516659087947541e-107,3.9901946385201751e-99,9.4166951873196127e-111,1.846638563436833e-109,2.4091709893967769e-113,2.5812431246878188e-117,1.492688130294952e-128,1.0978307302547234e-45,7.9270080629447826e-136,2.3929130240554521e-145,2.0091765960235252e-152,4.8544524189187093e-79,1.069968509909444e-145,4.9600875996617355e-50,1.5435992262293561e-57
1.391439589607208e-18,0.003073906491976487,1.6818119057162494e-34,4.7559271501430435e-30,3.5477302242688153e-22,1.679290898690117e-34,1.3339660650539023e-21,3.283320087245536e-36,3.3329419665088032e-58,6.3856201288676668e-47,9.9110097987885459e-51,2.6408256405239969e-49,4.5844404856054835e-38,1.2000861429229372e-26,6.8054679366876555e-42,7.3825286249991244e-61,3.1046710700191604e-56,2.7668502378688789e-43,1.024458170192938e-57,1.5249604657883568e-83,4.8391823550549785e-55,7.9722749410481832e-72,1.8631751974791235e-43,2.5615561405397764e-65,1.0751831548858957e-35,8.331116902914495e-53,1.135433653694445e-50,5.1733605669487254e-45,1.3956851789761295e-75,1.2149791125910969e-86,1.1620380774157102e-53,1.5862488198942558e-68,2.2735870441336773e-87,0.88129999999999997,0.0,0.0,0.0,0.0098899999999936244,0.108803,0.0001,3.7980833990250143e-16,2.7208612730642757e-15,2.720859883080168e-15,9.392710319200707e-24,9.450175076760868e-24,5.542381746280259e-16,6.2513702051757267e-24,2.0131345090407575e-33,2.6030432605111477e-33,3.8014186349584717e-38,5.9704100105437778e-28,3.8264135749025342e-22,1.4125738957605199e-26,1.9527849701444814e-38,2.8719542622477773e-41,6.1104518796458141e-43,2.0232985782183129e-48,4.6848085727427591e-22,6.2372028126725356e-58,3.9418602436812136e-67,1.5772796089626224e-68,3.3156982751656522e-78,1.9254335191407666e-73,3.3299108897551781e-27,1.0751831711937573e-35,2.0615495021335217e-44,2.6234009660106486e-45,2.9254859394592886e-22,8.1486331329861809e-51,5.3946658624644594e-59,1.1267699334278167e-35,4.2164126808410382e-70,2.624070004254856e-27,1.3167710204289156e-32,3.2300215670040793e-41,6.1899390374564083e-50,4.6786539912992915e-50,4.1572614290214229e-51,3.252178372978414e-59,5.2243815744166938e-36,1.6006975329842928e-44,5.8971907465893726e-54,1.7277775278258189e-45,3.2190025408555902e-54,2.3314998014394718e-43,7.7471711033752925e-48,4.9968431560991933e-37,7.2385218718793434e-46,5.1148537448143426e-59,2.0051882747026193e-68,7.2402771254084026e-46,3.4661241987984339e-46,1.7467794396963176e-45,5.05994131621986e-54,5.4579829439716171e-55,3.3474694634966574e-54,1.3376918305871903e-55,1.118188513467665e-72,4.1473634954346071e-79,1.5885620677381238e-77,6.9517605635656514e-49,2.0148984210134611e-57,1.3329297891921558e-57,2.1740068616861161e-58,2.2183314120770903e-73,5.3930441155000227e-37,1.1579532599277995e-79,8.2397285951569807e-64,1.9704723939651592e-72,1.3391526918450175e-80,2.7284747332763212e-81,3.5688066348233606e-90,1.5739841606069836e-91,1.4003473360261523e-102,5.0950028936387289e-112,9.4226098013943625e-44,1.1036920519128885e-51,5.1204173099764486e-53,1.5203927814048767e-103,9.4947567526445961e-113,4.823161510948996e-113,2.4275850617528787e-64,8.2074069109035329e-71,1.8059055721101135e-64,2.1689052079621168e-51,4.0856347401172204e-71,1.0703107415826006e-78,1.201180736557717e-76,5.1394840892536482e-83,9.4152699107021194e-92,1.2881000471069942e-92,5.9906453163458901e-93,9.7199402674918136e-60,1.0456742036398491e-100,2.3578875937642311e-94,7.7047656460109279e-98,1.7208792047314684e-104,6.3033697377895593e-97,2.9724532954030039e-108,5.8290903981695164e-107,7.6048336597432496e-111,1.6284987404042034e-114,1.8826094539651513e-125,1.0890818824264362e-44,1.9989503423880423e-132,1.2066150735348764e-141,2.0260039034658295e-148,5.1777253683259336e-77,5.3952660620524984e-142,4.8698510820925567e-49,3.0498718136808162e-56
2.956809127915317e-18,0.003073906491976487,7.339261506782472e-34,2.0770383052676739e-29,7.5389266405586993e-22,7.3339044718951226e-34,2.8346805614893999e-21,1.4339133964824264e-35,1.4555833192562069e-57,2.777015243283212e-46,4.3289165590541319e-50,2.3287545334273577e-48,9.7419360179914273e-38,2.5501830552009867e-26,2.9721266451053953e-41,6.5304917180640736e-60,2.7460464025722263e-55,1.208356191146323e-42,9.0612168860284598e-57,5.4424690582387724e-82,8.611055402463122e-54,1.4870275741096564e-70,1.6479551794725365e-42,4.8031852827026527e-64,9.5098731866288041e-35,1.4824777309373872e-51,4.9587370650523109e-50,4.5671656114877109e-44,1.2344677322897343e-74,4.5526999733282608e-85,2.0677820198076614e-52,5.6612022471813843e-67,1.723176639707562e-85,0.88129999999999997,0.0,0.0,0.0,0.0098899999999864513,0.108803,0.0001,8.0709272229151005e-16,5.7818301704309471e-15,5.781827230341195e-15,4.0766049246896835e-23,4.1271396846043292e-23,1.1777541721768507e-15,2.7301358782951329e-23,1.7603153319231432e-32,2.2260985388937139e-32,3.3623119121898596e-37,2.6074348855190963e-27,1.6710929668250123e-21,6.1690812872975252e-26,1.7269489499094567e-37,2.54021099283216e-40,5.4046073323393778e-42,3.6003400056764772e-47,2.0459760827164748e-21,2.2260062525490917e-56,2.8174679188358801e-65,1.1273699297813736e-66,4.7429832643179448e-76,1.376215670258225e-71,1.4542595606936841e-26,9.5098733100721025e-35,3.6684007769204572e-43,4.6681977678695081e-44,6.2165986878289232e-22,1.4500057545093728e-49,9.5715689250681168e-58,9.9661392566201248e-35,3.013705904715225e-68,1.1459908694924766e-26,5.8782191216682775e-32,2.9161401031970266e-40,1.1235790901838447e-48,8.4925509483952564e-49,7.546152358788592e-50,1.1629297401893042e-57,2.2816246714979768e-35,1.4157988206600441e-43,1.0347661868163698e-52,1.5281970243354855e-44,5.6514049938410427e-53,2.0620997755429652e-42,1.3752419012492621e-46,4.4196485537488862e-36,1.2874782872772083e-44,1.8209507669670511e-57,1.4296065451352095e-66,1.288104321993629e-44,6.1677792614998772e-45,1.577033917900494e-44,9.1838425741610128e-53,9.8995923568835946e-54,6.0761920275507999e-53,2.4281428862092989e-54,7.972433689841299e-71,5.9322213104997609e-77,1.132604699786917e-75,6.1487063671077906e-48,3.5852150340883417e-56,2.3718550471284596e-56,3.8667896887222088e-57,7.8943781913135419e-72,2.3552840543678141e-36,8.882805397359773e-78,2.9406980753760749e-62,1.4084100589413299e-70,1.9156126139442434e-78,3.9029904259417807e-79,1.0213426819273292e-87,4.5045369221840057e-89,8.0165215222121673e-100,5.8339084392083276e-109,8.5069555900867527e-43,2.0032836649794933e-50,4.6897199681204815e-52,8.7037416761309294e-101,1.0871738990782233e-109,5.5226431375522044e-110,9.6779687977026944e-63,6.5629910182446068e-69,6.4451488250862948e-63,1.9183740558222811e-50,2.9129550529311448e-69,1.5271103845545615e-76,4.2867207059404304e-75,3.6733113762514465e-81,1.3467533077134974e-89,1.8424952955888286e-90,8.5690043073122797e-91,3.4689761404705623e-58,2.9924392428592111e-98,3.3727125139855872e-92,1.1020888213170869e-95,4.9246649479341394e-102,9.0163321620241691e-95,8.506131246977342e-106,1.6681018383282638e-104,2.1762957051161697e-108,9.3219098392933709e-112,2.1554731318397905e-122,9.832489657462084e-44,4.5775364807368653e-129,5.5263345680773071e-138,1.8558507342337484e-144,4.2048825165276798e-75,2.471049061419526e-138,4.3073417630014517e-48,5.4270119381090496e-55
6.087548204531535e-18,0.003073906491976487,3.0628635818771478e-33,8.6712258683074209e-29,1.5521319199607111e-21,3.0617606887656866e-33,5.836118055626932e-21,5.9863166415482056e-35,6.0767738112561917e-57,1.1496165824068219e-45,1.8076963998032737e-49,1.9457290398795832e-47,2.0056927040472392e-37,5.2503768844946593e-26,1.2408043691712967e-40,5.4905687602376119e-59,2.3082174637789835e-54,5.0446492377020968e-42,7.6164994219922271e-56,1.8388828781404549e-80,1.4523766291101508e-52,2.5476022347392101e-69,1.3852019528558217e-41,8.3169873097004642e-63,7.9936213291072231e-34,2.5004153465479034e-50,2.0701751071748569e-49,3.8354235703805525e-43,1.0376445064121115e-73,1.563850230518315e-83,3.4876076616307002e-51,1.9127874780073819e-65,1.1981901817341081e-83,0.88129999999999997,0.0,0.0,0.0,0.0098899999999721051,0.108803,0.0001,1.6616614870653755e-15,1.1903767855977942e-14,1.190376185743138e-14,1.6810080467554426e-22,1.7229995338667246e-22,2.4247799695400988e-15,1.139776541998161e-22,1.4466407395817138e-31,1.7544984074892441e-31,2.826225946818003e-36,1.0885527182555948e-26,6.9764643725771713e-21,2.5754699724719945e-25,1.4511552766566115e-36,2.1352003512104315e-39,4.5428675709248289e-41,6.072460138834905e-46,8.5415231417895023e-21,7.5211238449957969e-55,1.9054427980690948e-63,7.624359829081245e-65,6.4179049247907061e-74,9.3073031932951977e-70,6.0712473153200528e-26,7.9936213978814242e-34,6.1872387024696967e-42,7.8735840732579024e-43,1.2798636774579847e-21,2.4456467315129736e-48,1.6050223645184094e-56,8.3771183409716527e-34,2.0381578094714272e-66,4.7842073845480611e-26,2.5606226740188543e-31,2.5508179070634634e-39,1.9697027639996787e-47,1.4887957463503981e-47,1.3228924227709039e-48,3.9437187670790671e-56,9.5253337083319402e-35,1.1900641836612315e-42,1.6979612959167474e-51,1.2845372511753968e-43,9.2832467305189055e-52,1.7331754683096292e-41,2.3166258428126283e-45,3.7149764888573858e-35,2.1695722630891724e-43,6.1446382111942707e-56,9.6552276054692802e-65,2.1716847743541951e-43,1.0402849227272556e-43,1.3794695047434866e-43,1.6096997144971675e-51,1.732810615830055e-52,1.0651817540968252e-51,4.2567002820316094e-53,5.3847247320914763e-69,8.0259480397710099e-75,7.6497976908343519e-74,5.1682789131796856e-47,6.0463512672068365e-55,4.0004049773754985e-55,6.5160437038322665e-56,2.6521077759742216e-70,9.8328472982111574e-36,6.2118586635400921e-76,9.9359370450790387e-61,9.5250676079278132e-69,2.5920977578646137e-76,5.2813031179566158e-77,2.7645836741721204e-85,1.2193013870940957e-86,4.3403070467771988e-97,6.3175090663728629e-106,7.4412385632348691e-42,3.5115110129325208e-49,4.1315044494600262e-51,4.7123819627126088e-98,1.1772949563641711e-106,5.9804415449486959e-107,3.4380961772899343e-61,4.670318405033915e-67,2.1776701965238122e-61,1.6125098592037847e-49,1.9674582392463861e-67,2.0634332052399184e-74,1.4482785337989475e-73,2.4840789083070987e-79,1.8222033305035273e-87,2.4929766087094595e-88,1.1594235073011066e-88,1.1720869348402926e-56,8.099426315049119e-96,4.5634154673435686e-90,1.491176867546552e-93,1.3329084305684446e-99,1.2199509694180066e-92,2.3021688985665154e-103,4.5147855323402962e-102,5.8904069446870492e-106,5.0464226770446391e-109,2.3338501034501453e-119,8.6007153265542364e-43,9.9129531615342912e-126,2.3935566466791446e-134,1.6076159181852821e-140,3.017033074328942e-73,1.0702569412794024e-134,3.6206032080184935e-47,9.1532058650169348e-54
1.234902635776397e-17,0.003073906491976487,1.251052828517711e-32,3.5424785594782974e-28,3.1486103223572648e-21,1.2508290951408122e-32,1.1839027048967495e-20,2.4456142390199366e-34,2.4825603704524658e-56,4.618461223125719e-45,7.3892033713886447e-49,1.5762938265391341e-46,4.0686908930516059e-37,1.0650764562032299e-25,5.0690907231506818e-40,4.5038599118499079e-58,1.8924161345939033e-53,2.0609038205862882e-41,6.2444674613710174e-55,6.045815575830799e-79,2.3855207327261684e-51,4.1647590711340773e-68,1.1356662292229609e-40,1.3891783799835549e-61,6.5536535606268383e-33,4.1069396158599479e-49,8.4573407630774438e-49,3.1430692431549172e-42,8.5072365030839457e-73,5.120623877171457e-82,5.7283766603857038e-50,6.2887950936588775e-64,7.9895713992545094e-82,0.88129999999999997,0.0,0.0,0.0,0.0098899999999434145,0.108803,0.0001,3.3707990165964987e-15,2.4147642801203491e-14,2.4147630841884305e-14,6.7024645996431516e-22,7.0390149575850439e-22,4.9188067735754077e-15,4.6563472736082508e-22,1.1352760165759726e-30,1.2781463768242008e-30,2.3171110538183574e-35,4.4470928858986237e-26,2.8500971449307243e-20,1.0521634981539794e-24,1.1890084999074993e-35,1.7505661738241529e-38,3.7244672149243647e-40,9.9739041915087871e-45,3.4894710873130309e-20,2.472749286408742e-53,1.2534479709185733e-61,5.0154947936826959e-63,8.4454950796299933e-72,6.1225890668576792e-68,2.4803025636629992e-25,6.553653559637319e-33,1.0162376175695075e-40,1.2932340211770346e-41,2.5961963350874771e-21,4.0169823934320018e-47,2.605972027791362e-55,6.8680313193068181e-33,1.3407512416750903e-64,1.9544403408047525e-25,1.133193844780222e-30,2.2546859789177538e-38,3.480380111429026e-46,2.6306370242673976e-46,2.3375146179824241e-47,1.305204787534175e-54,3.8914094975739386e-34,9.7568646418526323e-42,2.6452663171967296e-50,1.0531339850015e-42,1.4490719684919937e-50,1.4207264477323304e-40,3.8022199391423146e-44,3.0457549213020422e-34,3.5571460727992608e-42,2.0186809029966098e-54,6.3458811777562336e-63,3.5640737245520213e-42,1.7086671684920992e-42,1.2193228378534772e-42,2.843268623812424e-50,3.0524982563381038e-51,1.8820886725964331e-50,7.5214688729226071e-52,3.5395245471645302e-67,1.0558514680192051e-72,5.0284087177821665e-72,4.237137307789234e-46,9.9290549946810417e-54,6.5704300278744762e-54,1.0683412601739916e-54,8.6209755232622406e-69,4.0170389672503264e-35,4.1535792130051668e-74,3.2667074568441296e-59,6.265885989272267e-67,3.411043149304437e-74,6.9498714455405655e-75,7.2767246588926819e-83,3.2093906973605321e-84,2.2849926436961163e-94,6.6519907150797462e-103,6.5773630864889562e-41,6.2033922352619732e-48,3.664813073706557e-50,2.4808747531083585e-95,1.2396270548464561e-103,6.2970772043579873e-104,1.1577808728203788e-59,3.1479662027233088e-65,7.15970366087807e-60,1.3220335118000772e-48,1.2932617765574398e-65,2.7125950577896385e-72,4.7617860208544573e-72,1.6341633906407569e-77,2.3979527371067892e-85,3.2807115529480395e-86,1.5257795669185904e-86,3.8535531229337468e-55,2.1319610807273141e-93,6.0053399188158336e-88,1.9623681734012335e-91,3.5084455986566172e-97,1.6054379928983363e-90,6.0591900054335567e-101,1.1883200693581868e-99,1.5504839233925394e-103,2.6565243956466571e-106,2.4572207851838861e-116,7.6022331879159901e-42,2.0874206175937392e-122,1.0080525493894472e-130,1.3541076048602376e-136,2.0421661893129875e-71,4.5074177743306288e-131,2.9684268095339929e-46,1.5033369731035558e-52
2.4871982664228843e-17,0.003073906491976487,5.056501543103367e-32,1.4319263601135097e-27,6.3415666894931728e-21,5.0560507977252542e-32,2.3844981055905594e-20,9.885632996457571e-34,1.0034905852518887e-55,1.8059596436383831e-44,2.990892635676199e-48,1.2468119682372758e-45,8.1946872204880712e-37,2.1451539992908768e-25,2.04900752699051e-39,3.6519195473623902e-57,1.5325276518789324e-52,8.3305027863994435e-41,5.0569333750026518e-54,1.9609269756188726e-77,3.8669922179159065e-50,6.5752609864191472e-67,9.1968220276183833e-40,2.2910116112247185e-60,5.3073183104289677e-32,6.6575257760016708e-48,3.4185923473673282e-48,2.5447576158306741e-41,6.8893805589239628e-72,1.618701109076116e-80,9.2858501132735446e-49,2.0397350891094428e-62,5.2187143751024461e-80,0.88129999999999997,0.0,0.0,0.0,0.0098899999998860334,0.108803,0.0001,6.7890740755923168e-15,4.863539106816658e-14,4.8635367731880551e-14,2.584462943100144e-21,2.8452821163430875e-21,9.9067612208526007e-15,1.8821604805787391e-21,8.4661289271936189e-30,8.4501112417447668e-30,1.8764570262496571e-34,1.797585924241941e-25,1.1520417481608488e-19,4.2530129217401485e-24,9.6169951290355729e-35,1.4176537496596542e-37,3.0160889902156088e-39,1.6167707621446185e-43,1.4104839825323609e-19,8.0200975301741777e-52,8.1325911939933241e-60,3.2541414074019425e-61,1.0960346010222104e-69,3.972459241157546e-66,1.0025779006585613e-24,5.3073182167027937e-32,1.6473059760998545e-39,2.096373400128635e-40,5.2285618456569671e-21,6.5117025135264198e-46,4.1292173197520097e-54,5.5618508385943355e-32,8.69903037284034e-63,7.899639090850787e-25,5.2846244907967321e-30,2.0904905447742922e-37,6.436521930371482e-45,4.8650258715638047e-45,4.323013001888254e-46,4.2797609807223992e-53,1.5729698375122461e-33,7.9013610873938474e-41,3.8868012021198346e-49,8.5284344463512982e-42,2.1363970160421877e-49,1.1501598062421933e-39,6.1597792079596734e-43,2.4665195582650398e-33,5.7457018676198754e-41,6.5434962239510331e-53,4.1138929573432183e-61,5.768056611943815e-41,2.7698103403816577e-41,1.130526757433772e-41,5.2545730174797144e-49,5.6111850606772547e-50,3.4805306205423411e-49,1.391023778108391e-50,2.2951409803703525e-65,1.3694664200337411e-70,3.2605735856783237e-70,3.4311331067465523e-45,1.6088637093566559e-52,1.0650148963791163e-52,1.7256318501074101e-53,2.7341874819009633e-67,1.6237513839770549e-34,2.7167786021163807e-72,1.0595414301774132e-57,4.0654925492709376e-65,4.4268455493428706e-72,9.0195237908166624e-73,1.8887987938537841e-80,8.3307284975632884e-82,1.1862788950075801e-91,6.9069995171991067e-100,6.0983721502192316e-40,1.1467605619500074e-46,3.4039363031182714e-49,1.2879732450819213e-92,1.287149053859587e-100,6.538480374712521e-101,3.7994911899485818e-58,2.066963542229385e-63,2.3222330452567287e-58,1.070617469338724e-47,8.3859153318307753e-64,3.5165181136739009e-70,1.546834662291456e-70,1.061897199696449e-75,3.1166240109443335e-83,4.2640664455507393e-84,1.9831127539784168e-84,1.2498825746364277e-53,5.5422394845349554e-91,7.8052890519464131e-86,2.5505825609362622e-89,9.1200999933722784e-95,2.0866618836655624e-88,1.5747998149176653e-98,3.088744885788992e-97,4.0305767217105383e-101,1.3809090686474016e-103,2.5546415962668747e-113,7.048607755843893e-41,4.3403863062863055e-119,4.1921064387284969e-127,1.1262451947709415e-132,1.3437517377407162e-69,1.8744658675257249e-127,2.4039697050259461e-45,2.436715113161768e-51
