Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393),S(2871),C6H7(2400),S(3154),S(3227),C6H7(3200),CH2O3(139),CH3O2(85),S(1826),S(1504),S(4018),S(4379),S(4378),S(4400),S(4225),S(5131),S(5168),S(2471),S(5526),S(2681),S(4920),S(5903),S(5631),S(1278),S(6437),C5H8(1977),COO(115),S(2961),S(3450),S(3334)
0.0,0.0021770804068745263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88129999999999997,0.0,0.0,0.0,0.0098899999999999995,0.108803,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.427964655510176e-20,0.0021770804068745263,5.1059626802996318e-36,1.2589307255533357e-31,6.4257297738211809e-23,5.0014000255944941e-36,2.5010320221312021e-22,1.0060800407803788e-37,2.9157991695415284e-59,2.6470190276673992e-48,5.8876428451741205e-52,1.5708762091168021e-51,1.4053043157498248e-38,2.2834927033957032e-27,2.2510399232496458e-43,6.8264125829237608e-63,1.8396589497863545e-58,1.0395683064215811e-44,6.8078930072928236e-60,5.2836997575476554e-87,3.3514631504763751e-58,6.3126321167047167e-75,7.7540704480063941e-46,1.4524065035506753e-68,2.9467231218614828e-38,6.1293656141182634e-56,4.688502163580212e-52,2.5212668855038594e-47,2.6978595595088112e-77,1.9354854057465415e-90,7.8592265716647953e-57,2.1618022259599046e-72,5.3552805140757929e-92,0.88129999999999997,0.0,0.0,0.0,0.0098899999999990992,0.108803,0.0001,3.7182061085877981e-17,3.9189134131843097e-16,3.918910814525638e-16,1.8690036229198307e-25,1.8704161391291832e-25,8.0374428657837729e-17,1.2098412127682417e-25,5.0896692313420786e-36,6.5619245482491556e-36,1.3969697287825825e-40,1.396227500986544e-29,5.416669277664161e-24,3.2970010013605257e-28,8.004747249006519e-41,1.049840570511411e-43,2.9126445551961606e-45,1.3114567211929446e-51,7.0171537638250264e-24,5.1598602999075341e-62,5.526103423964483e-72,2.1038718131601191e-73,7.4743764533226105e-84,3.3849058752653662e-78,7.0291241858265181e-29,2.9467231983749348e-38,9.097076251774198e-48,1.1754419123803599e-48,5.4371502336326709e-23,4.5593888593871943e-54,5.1811283265138557e-62,2.6381419603539622e-38,5.8577748904136643e-75,4.6861894262340969e-29,3.6047740444372534e-34,1.1230311189512795e-43,3.467004457498023e-53,2.6799982799185246e-53,2.3649768685492845e-54,2.6435859097429569e-63,1.4966170769486169e-37,7.1430478224097176e-47,3.4827676400326249e-57,7.7790112750109464e-48,1.9429898597402277e-57,7.773645654339525e-46,3.2443282122602064e-51,1.3284426818790027e-39,3.1700208743367317e-49,3.6140886500384521e-63,1.970234485359553e-73,3.1701131730165199e-49,1.2352713284259623e-49,7.3972979987956613e-48,3.5305375656334508e-57,3.8445520053175014e-58,2.2836809004259627e-57,8.7831798364699983e-59,1.5732365176977333e-77,7.3503275534942095e-85,2.9007391744662457e-82,4.0033305620745376e-51,1.9106966560537757e-60,1.2359021309021917e-60,2.0807103159032302e-61,4.3009188264673539e-77,1.4546276436052384e-38,1.7296303677703365e-84,9.4157372572792292e-68,2.9706719782681465e-77,3.4437562808179751e-86,7.0892054014354594e-87,1.3434280167023688e-96,7.0618594714402436e-98,1.0930214691258088e-109,5.1849090127246917e-120,4.0156149683672246e-46,5.9138682794490018e-55,1.8408669514245e-55,1.0770386680907222e-110,1.1534860877977643e-120,5.8064422521668602e-121,2.3181695389523197e-68,1.0118722449106514e-75,1.7141301827330395e-68,1.0861378661012552e-53,4.5407120789011798e-76,1.7971992632084311e-84,2.9771942486437408e-80
2.6398301035428493e-19,0.0021770804068745263,3.0501230872776266e-35,7.6039411154867488e-31,1.7992043333988259e-22,3.0208456108622586e-35,7.0028905650801803e-22,6.0767241744775036e-37,1.7611426981309744e-58,1.5978841424782288e-47,3.5561903754617629e-51,1.8641715183509761e-50,3.9348520832444102e-38,6.3937795702248303e-27,1.3596281137701342e-42,8.1044299191044228e-62,2.1840431052756463e-57,6.2789925713740498e-44,8.082330645557003e-59,2.1803332350845006e-85,7.4970880088163036e-57,1.9836920479706704e-73,9.2056311501608939e-45,4.566005858387466e-67,3.498349687481166e-37,1.3711145692863947e-54,2.8318553063186207e-51,2.9469083746016093e-46,3.2028988680423715e-76,1.1141332151291248e-88,1.7580773126081266e-55,8.9207362623076374e-71,6.0912444684240145e-90,0.88129999999999997,0.0,0.0,0.0,0.0098899999999974755,0.108803,0.0001,1.0410977104043258e-16,1.0972957546946082e-15,1.0972950274606595e-15,1.1280548043854301e-24,1.1297313462098252e-24,2.250483591262318e-16,7.3074403948108446e-25,6.0333784537255341e-35,7.7553699051822058e-35,1.658482811415205e-39,8.4332140957941204e-29,3.2716677449455096e-23,1.991388603311685e-27,9.50307890009413e-40,1.246370723517513e-42,3.4578902351108556e-44,2.9336751078220193e-50,4.2383602272150525e-23,2.1292300075392394e-60,4.1599111963469671e-70,1.583741606330161e-71,1.020248330310536e-81,2.5480719451959435e-76,4.2455910045381485e-28,3.4983497772395566e-37,2.0349785936783966e-46,2.6294162858063847e-47,1.5224005440794373e-22,1.0199170540181907e-52,1.1585389328200347e-60,3.1320016979028156e-37,4.4095851074201166e-73,2.8304560142668249e-28,2.1811164721354888e-33,1.3354119540337913e-42,7.7674924606649819e-52,6.0042801225308639e-52,5.2985061612809573e-53,1.0895740314462895e-61,9.0395671341842792e-37,8.4802263598589578e-46,7.7768713950085878e-56,9.2352403458487955e-47,4.3387709133338997e-56,9.2288328442539332e-45,7.0391929179796572e-50,1.5771270462224409e-38,7.0908844497677833e-48,1.4476035381326344e-61,1.440197995736574e-71,7.0912652979051997e-48,2.7632523736811643e-48,8.7962301364362154e-47,7.9097552520797941e-56,8.612664171568017e-57,5.1163659851758135e-56,1.9677880263914345e-57,1.1500386420503639e-75,1.0033086122755006e-82,2.1203828612932001e-80,4.7527503682374642e-50,4.27412746808705e-59,2.7646609981828448e-59,4.6542483717038972e-60,1.774103100885734e-75,8.7859509681950405e-38,1.849122019375988e-82,3.885429975297381e-66,2.2362475057449463e-75,4.7007099096765205e-84,9.6767294218616775e-85,3.3142236900515276e-94,1.7421543040035848e-95,4.8645834419226146e-107,4.1588417056501265e-117,4.775023714905201e-45,1.3249386260289833e-53,2.3812766944019575e-54,4.793450650099544e-108,9.2521701680904201e-118,4.6573766581998193e-118,1.0996651373721222e-66,8.7411814203861219e-74,7.0734062195220805e-67,1.2894725800678919e-52,3.319170615611179e-74,2.3826491491178714e-82,1.2285406671926642e-78
6.033897379526513e-19,0.0021770804068745263,1.4610990849873664e-34,3.6609702138809063e-30,4.1124670323478178e-22,1.4544071205478617e-34,1.6006611263429378e-21,2.9256818487142723e-36,8.4791439808927654e-58,7.6838137685343396e-47,1.7122079679610669e-50,1.8285979758064775e-49,8.993947614831858e-38,1.4614353306750527e-26,6.5460240987214617e-42,7.9572176804377799e-61,2.1443064721477461e-56,3.0230646359554835e-43,7.9352802905167531e-58,8.6251791267442451e-84,1.4812978212690194e-55,4.4203150286722325e-72,9.0381405284892997e-44,1.0188604424984375e-65,3.4347004621840615e-36,2.7090913315866479e-53,1.3634164284449604e-50,2.8692791626012525e-45,3.1446250994255129e-75,4.9904623990912446e-87,3.4736634940415249e-54,3.5289535427597343e-69,5.5143802818028839e-88,0.88129999999999997,0.0,0.0,0.0,0.0098899999999942298,0.108803,0.0001,2.3796519094943865e-16,2.5081045774655384e-15,2.5081029170507742e-15,5.422729666297344e-24,5.439170105226089e-24,5.1439605560025812e-16,3.518217451278949e-24,5.9044687468960001e-34,7.5412557693385312e-34,1.628308426691993e-38,4.0602295576255482e-28,1.5751666777994977e-22,9.5876788893252938e-27,9.329846605134544e-39,1.2236941634288054e-41,3.3949742130051563e-43,5.7964428068402556e-49,2.0405873453177153e-22,8.4230152332057318e-59,3.2891140066398647e-68,1.2522158424272375e-69,1.6117409977419252e-79,2.0146825811389758e-74,2.0440693076867191e-27,3.4347005480251662e-36,4.0207705595000311e-45,5.1952823856605707e-46,3.4797655001798812e-22,2.015184242654316e-51,2.2870703503763964e-59,3.0750169129578065e-36,3.4865235016789697e-71,1.3627402863869975e-27,1.0540177063679575e-32,1.3156682311724224e-41,1.5398895958907348e-50,1.1903362722166763e-50,1.0504186403277677e-51,4.298897983818623e-60,4.3521624438975665e-36,8.3259364956146146e-45,1.5305845166894897e-54,9.0672098386550339e-46,8.5399128833527801e-55,9.0608396182341165e-44,1.3662832617651742e-48,1.5484324623200533e-37,1.4008985679682528e-46,5.6239617844514094e-60,1.1181238608832314e-69,1.4010492058918643e-46,5.4597202765152632e-47,8.6661801277119064e-46,1.5680594689532505e-54,1.7071449646583369e-55,1.0143078456096533e-54,3.9011017063412916e-56,8.9287079207818721e-74,1.5849553155056293e-80,1.6462088516950041e-78,4.6662707104945004e-49,8.4448495822170712e-58,5.4624928635802345e-58,9.1950706379699574e-59,7.0121151980141269e-74,4.2300571888331335e-37,1.7200242041619177e-80,1.5370371372905316e-64,1.7681332885260575e-73,7.425968008376079e-82,1.5286857255255533e-82,1.0462009554933768e-91,5.4994620144623146e-93,3.0691719732084451e-104,5.2454244790496746e-114,4.7044262042756786e-44,2.626633112625368e-52,2.4621931943031473e-53,3.0242927416044556e-105,1.1669489566351695e-114,5.8742119284975333e-115,5.6815106094254876e-65,9.0152603057289962e-72,2.7981691777245913e-65,1.2660160932482345e-51,2.5769158726023402e-72,3.6955246335253179e-80,4.8599246452711939e-77
1.282203193149384e-18,0.0021770804068745263,6.3659982686874704e-34,1.5988418442092196e-29,8.7389923779080719e-22,6.3517779612607616e-34,3.4014067109932709e-21,1.2777227772637071e-35,3.7030649410257114e-57,3.3475654676747182e-46,7.4781536932462841e-50,1.6144290778585912e-48,1.9112138664549279e-37,3.1055500791271695e-26,2.8588207045048802e-41,7.0385007447850721e-60,1.8966147914529428e-55,1.3202517500663051e-42,7.0186657913536814e-57,3.0782634992678566e-82,2.6358887811394629e-54,8.2592785039369405e-71,7.9941280990969735e-43,1.9091927150584749e-64,3.0379536515331359e-35,4.8206832616024141e-52,5.954397740313152e-50,2.5274987895408961e-44,2.7813852848665148e-74,1.8731877158522704e-85,6.1811949642377511e-53,1.2594577302540559e-67,4.1794094795734319e-86,0.88129999999999997,0.0,0.0,0.0,0.0098899999999877402,0.108803,0.0001,5.0567603076703854e-16,5.3297222071339805e-15,5.3297186865266971e-15,2.3609274512968036e-23,2.3754284684233903e-23,1.0930907906980112e-15,1.536497518275829e-23,5.1887094761544977e-33,6.5438375306530464e-33,1.4402204557427305e-37,1.7732089105113948e-27,6.8791622518040209e-22,4.1871912483833721e-26,8.251552039215788e-38,1.0823436229053575e-40,3.0028110415273177e-42,1.0314442969567155e-47,8.911775264970291e-22,3.0061093424987515e-57,2.3509173054916078e-66,8.9503005717945826e-68,2.3055391843780598e-77,1.4400090206243202e-72,8.9269876586326748e-27,3.0379537233952096e-35,7.1547313004287365e-44,9.2447234877889147e-45,7.3944710712047897e-22,3.5859127407707204e-50,4.0625458875741957e-58,2.7198159877835695e-35,2.4920171303418963e-69,5.9514233842347828e-27,4.6374734498928078e-32,1.1717927504227822e-40,2.7586130638779169e-49,2.1324105724200324e-49,1.8817593810854465e-50,1.5262605061666354e-58,1.9007036713453664e-35,7.3641964860924318e-44,2.7024088885217312e-53,8.0198374868207726e-45,1.5080487199043215e-53,8.0140620391193288e-43,2.4095013072457624e-47,1.3695705792077109e-36,2.4923212523821597e-45,1.9888027072940714e-58,7.9178927212316392e-68,2.4928587122673703e-45,9.7152777817956092e-46,7.7184861623249808e-45,2.8089572602375346e-53,3.0571677081023079e-54,1.817062470028367e-53,6.9885794902504944e-55,6.322908186863437e-72,2.2671512812406005e-78,1.1657636574241446e-76,4.1272497517687448e-48,1.502677952070832e-56,9.7201734931468496e-57,1.6358777867490018e-57,2.4982327656214918e-72,1.8473771086487219e-36,1.319972222856206e-78,5.485574061790787e-63,1.2637872090373137e-71,1.0622600646074311e-79,2.1867340630238783e-80,2.9940876441288974e-89,1.573874833077031e-90,1.7569993794714414e-101,6.006147647696549e-111,4.1899715784445644e-43,4.7053333078363555e-51,2.2470171376216666e-52,1.7313075056339299e-102,1.336186949450322e-111,6.7261256680999274e-112,2.260287765522999e-63,7.1937235035005337e-70,9.9864671791930401e-64,1.1197786180947109e-50,1.8248444562628729e-70,5.2370524388824785e-78,1.7344297467199212e-75
2.639830103542849e-18,0.0021770804068745263,2.6546699013135885e-33,6.6748498402018431e-29,1.799204285967741e-21,2.6517422294580576e-33,7.0029036602158757e-21,5.3342465012299214e-35,1.5459567158268729e-56,1.3907624257609051e-45,3.122401320424946e-49,1.3520936160696511e-47,3.9348520711349594e-37,6.3937795806193106e-26,1.1935013690917321e-40,5.9170249085556576e-59,1.5942190123961134e-54,5.5117911688452455e-42,5.8996119048329463e-56,1.0400745381272154e-80,4.4458064803683235e-53,1.4198865569757877e-69,6.7195381995983973e-42,3.3012267619227018e-63,2.553583076849321e-34,8.1307868702516701e-51,2.485843840545678e-49,2.1202456508461961e-43,2.3379219165313892e-73,6.456281728328454e-84,1.0425476531809002e-51,4.2554181334248281e-66,2.9061021981578008e-84,0.88129999999999997,0.0,0.0,0.0,0.009889999999974761,0.108803,0.0001,1.0410977104005894e-15,1.0972957403390846e-14,1.0972950186661321e-14,9.7957500021573526e-23,9.9169461152790929e-23,2.2504776294983021e-15,6.4145707130991698e-23,4.3057376861279898e-32,5.2992782637176531e-32,1.2105921520482401e-36,7.4027980687440789e-27,2.871911093279458e-21,1.7480699099844137e-25,6.9349316120137168e-37,9.0977501980572318e-40,2.5240348604951134e-41,1.7396757267473721e-46,3.7204859120122147e-21,1.0156930493944867e-55,1.5899212956491748e-64,6.0530727643352278e-66,3.1197193471222387e-75,9.7387629939468089e-71,3.7268415916948598e-26,2.5535831304179917e-34,1.2067449200297635e-42,1.5592564120939047e-43,1.5223784849763469e-21,6.0481661401158626e-49,6.827978662793805e-57,2.2861664461032269e-34,1.6853468674084905e-67,2.4845841656374442e-26,1.9647202097304369e-31,9.9858718589418047e-40,4.7151075999992724e-48,3.644781998680962e-48,3.2163688052242316e-49,5.104758858599088e-57,7.9350635948991597e-35,6.1900507786614018e-43,4.4881328067875227e-52,6.7411449768549191e-44,2.5053213281250212e-52,6.736053074796524e-42,4.0457000837753755e-46,1.1512059246962684e-35,4.2019679186534089e-44,6.6886635517713349e-57,5.3296553388338751e-66,4.2037828192923642e-44,1.6386226752797077e-44,6.5775977507398814e-44,4.800746172811786e-52,5.2217432879714661e-53,3.1057637551672086e-52,1.1945122161348352e-53,4.256175715130576e-70,3.0675804723451627e-76,7.8471470019785456e-75,3.4691788061936242e-47,2.5343580718448677e-55,1.6394355982742098e-55,2.7580140705548198e-56,8.4117482532550197e-71,7.7124357778255924e-36,9.2324413656258841e-77,1.8534499376551429e-61,8.5469918010138114e-70,1.4373910132176259e-77,2.9589661636863325e-78,8.1044702508220533e-87,4.260214727050002e-88,9.5127587167589586e-99,6.5040317507436277e-108,3.5706415549276226e-42,8.0421238666801275e-50,1.9382736960273582e-51,9.3736575985024305e-100,1.4469511673314779e-108,7.2836929176456556e-109,8.0220113828997798e-62,5.1142090635874037e-68,3.3742016486714416e-62,9.4124212542264998e-50,1.2283643217010424e-68,7.052733557368793e-76,5.8599612855776492e-74
5.35508392432978e-18,0.0021770804068745263,1.0839170882881751e-32,2.7268938761040404e-28,3.6498142985809231e-21,1.0833231968752508e-32,1.4205920678348538e-20,2.1792181822905579e-34,6.3157376005982865e-56,5.626916021183405e-45,1.2759593691073714e-48,1.1005207701385248e-46,7.9821284603974765e-37,1.297023860195522e-25,4.8758425305466997e-40,4.8523971225267627e-58,1.3070370659461595e-53,2.2517465413823724e-41,4.8368589363426497e-55,3.4195301218621967e-79,7.3022333496134061e-52,2.3371406935213836e-68,5.5090700281151174e-41,5.4975260857087985e-62,2.0935816583600082e-33,1.3354841664807906e-49,1.0155483172857769e-48,1.7365725830704633e-42,1.916769627947058e-72,2.1283126096088871e-82,1.7123836305347169e-50,1.3990851666755189e-64,1.9377984880762417e-82,0.88129999999999997,0.0,0.0,0.0,0.0098899999999488026,0.108803,0.0001,2.1119410696610947e-15,2.225942754682335e-14,2.225941303166167e-14,3.9531588994417708e-22,4.0513959587062653e-22,4.5652407815658848e-15,2.6205581984534516e-22,3.4420915187986666e-31,4.0475096911155554e-31,9.9251668789479116e-36,3.0242844967604676e-26,1.1732663413485459e-20,7.1414358729382349e-25,5.6840447761127337e-36,7.4588850898325189e-39,2.0693419206674925e-40,2.8574034224401456e-45,1.519935942390648e-20,3.3393544579899012e-54,1.0458964702102743e-62,3.9818873321048153e-64,4.1053484381103197e-73,6.4064507094084532e-69,1.522536371433039e-25,2.0935816910689647e-33,1.9820654346973364e-41,2.5610789767710799e-42,3.0882022962618249e-21,9.9341316207387197e-48,1.1136572130991951e-55,1.8743328296817623e-33,1.108670193254833e-65,1.0150190384880026e-25,8.2607829590092577e-31,8.4104510698583111e-39,7.9492540860237063e-47,6.144777338900233e-47,5.4225364014398974e-48,1.6462971468092841e-55,3.2417323293768945e-34,5.074977462111387e-42,7.1523085759922785e-51,5.5267788104891813e-43,3.9948401300005694e-51,5.5222150628001209e-41,6.6297824925366225e-45,9.4382707153649548e-35,6.8961792834307974e-43,2.1938782884356185e-55,3.4974142885062861e-64,6.9021393526155189e-43,2.6914396292467736e-43,5.5398832052139049e-43,8.092247394886508e-51,8.7910773060872403e-52,5.2359883276331469e-51,2.0138499402231326e-52,2.793134650348751e-68,4.0362249013452387e-74,5.149715925889502e-73,2.8442041822322659e-46,4.1622705186292999e-54,2.6927327734277302e-54,4.5263289265932222e-55,2.7465710951468173e-69,3.1507816708326123e-35,6.1738616378763971e-75,6.0937276413461441e-60,5.6224871948885591e-68,1.8915225660590753e-75,3.8938257877155839e-76,2.1332146970634595e-84,1.1213566791989924e-85,5.0080839240043339e-96,6.8484009694425898e-105,3.0073193357637615e-41,1.3557032750172254e-48,1.6423955785092887e-50,4.934852804582691e-97,1.5235629483645478e-105,7.6693429488464771e-106,2.7001879889539112e-60,3.4455730328608178e-66,1.1093637408877238e-60,7.716875202078283e-49,8.0611835085860137e-67,9.2576117136817303e-74,1.9264521708624766e-72
1.0785591565903641e-17,0.0021770804068745263,4.3801615231597974e-32,1.1022540453772647e-27,7.3510339888428461e-21,4.3789653434198544e-32,2.8612047193361357e-20,8.8087841697531982e-34,2.5529221047353215e-55,2.2311427903957433e-44,5.1607381561459965e-48,8.7851472113175026e-46,1.6076681166182018e-36,2.612315671803358e-25,1.9708935153488246e-39,3.9317960661746112e-57,1.0584725047307111e-52,9.1019195726030257e-41,3.9170148351306149e-54,1.1091115949629241e-77,1.1837179350628548e-50,3.7398537864265484e-67,4.4613660935300514e-40,9.0066395057839948e-61,1.6954366596867117e-32,2.1648773238867122e-48,4.1050086532033241e-48,1.4056233448597957e-41,1.5522497233971471e-71,6.8175917195017933e-81,2.7758346221848089e-49,4.5378783620224956e-63,1.2657521310513399e-80,0.88129999999999997,0.0,0.0,0.0,0.0098899999998968858,0.108803,0.0001,4.2536277881557198e-15,4.4832366862192273e-14,4.4832338100586889e-14,1.559853308912085e-21,1.6376389328168133e-21,9.1947249839519324e-15,1.0592689042263591e-21,2.6548031063206915e-30,2.8812525210630169e-30,8.0376589841254215e-35,1.2224640982587288e-25,4.7425054957937609e-20,2.8866824898628682e-24,4.6004470630719505e-35,6.040398231731935e-38,1.6757834906220786e-39,4.6319118904471012e-44,6.143792168927762e-20,1.0830972988140764e-52,6.7860440939755647e-61,2.5835504776946375e-62,5.3278808124909845e-71,4.1566811473402905e-67,6.1543352630712917e-25,1.6954366680191586e-32,3.2129592753314909e-40,4.1516052428339618e-41,6.2196941488889491e-21,1.6103657309228359e-46,1.7803564086518778e-54,1.5178759558424903e-32,7.193336166829933e-64,4.1027506995696333e-25,3.5285234233420025e-30,7.1728746615708805e-38,1.3549634197445282e-45,1.0473865365109049e-45,9.2428816729243166e-47,5.1569451898033318e-54,1.310359987387423e-33,4.1098480806850914e-41,1.0941813944368196e-49,4.4756977989614224e-42,6.1180337681980706e-50,4.4713718566119645e-40,1.0733648236910781e-43,7.6433385428871586e-34,1.1161002111390749e-41,7.1066062839942368e-54,2.2660273042608742e-62,1.1180288638649638e-41,4.3629297829826253e-42,4.7247034907678195e-42,1.3788652076476832e-49,1.4942755725550746e-50,8.924642625943766e-50,3.4326679922923214e-51,1.809912956196522e-66,5.2368441237040998e-72,3.3369399057586443e-71,2.3032484146563836e-45,6.745857813172924e-53,4.3648895856729663e-53,7.3253504387808672e-54,8.7873619395974293e-68,1.2735963320641502e-34,4.038397025492413e-73,1.9764793091873497e-58,3.6480492128116512e-66,2.4548231660728519e-73,5.0534158263905569e-74,5.5372200760764172e-82,2.9107552680601143e-83,2.6000106356661509e-93,7.1109644117779785e-102,2.5647998759468773e-40,2.3103840051332109e-47,1.4049617234030248e-49,2.5619917775350877e-94,1.5819754103788707e-102,7.963380927480426e-103,8.8592795361648927e-59,2.26187194774751e-64,3.5981951038360457e-59,6.2493281659093674e-48,5.2235310448403036e-65,1.199633583372662e-71,6.2475882094925551e-71
2.1646606849051362e-17,0.0021770804068745263,1.761002659101544e-31,4.4321145758759114e-27,1.475347202949526e-20,1.7607625230483363e-31,5.7424670138358837e-20,3.5420022026501467e-33,1.0265187397264066e-54,8.6374773798924722e-44,2.0779682167444404e-47,6.8741912420674828e-45,3.2265786347980589e-36,5.2428993243816524e-25,7.9248761959545788e-39,3.1686874282993282e-56,8.5195075925384783e-52,3.6598418517997946e-40,3.1527560254058006e-53,3.5731197939859709e-76,1.9063233394587588e-49,5.822330695932022e-66,3.5908607148315301e-39,1.471052654938713e-59,1.3646348476745413e-31,3.4864679977559378e-47,1.6506059211597658e-47,1.1310876274980081e-40,1.2493855931872085e-70,2.1246812796463103e-79,4.4703541018488649e-48,1.4619245339835373e-61,8.1836367504623724e-79,0.88129999999999997,0.0,0.0,0.0,0.0098899999997930522,0.108803,0.0001,8.5370012250394291e-15,8.9978241789656386e-14,8.9978185754135769e-14,5.9855139770377158e-21,6.5848734009112864e-21,1.8453524984790578e-14,4.2592526270496018e-21,1.9503298167987053e-29,1.8637480236756656e-29,6.4694096110587754e-34,4.9154739809347803e-25,1.9069207823085134e-19,1.1607222775930994e-23,3.6985976252666845e-34,4.8618375239645595e-37,1.3487789205668001e-38,7.4593510002860934e-43,2.4703661344217378e-19,3.4892499906243461e-51,4.3727856533742661e-59,1.6647862152629454e-60,6.8667220246926882e-69,2.678494193963345e-65,2.4746309944570295e-24,1.3646348251551637e-31,5.1741972726653992e-39,6.6859867036502973e-40,1.2482054836451297e-20,2.5934449643279813e-45,2.7899352232051608e-53,1.2217067656121663e-31,4.6352363022263521e-62,1.6496026883799422e-24,1.5710928476675808e-29,6.3558453373953643e-37,2.3958309798575746e-44,1.8519739921625862e-44,1.6343438778212981e-45,1.5680767115752826e-52,5.2688994774345804e-33,3.3079628957765996e-40,1.583503169213358e-48,3.6023811125394838e-41,8.8703856303419195e-49,3.5978852736690348e-39,1.7271634558290467e-42,6.1519951981916876e-33,1.7916741811024511e-40,2.2875262498697408e-52,1.4586395662953417e-60,1.7978588732351839e-40,7.0263322427403559e-41,4.1865340684106694e-41,2.4364306574124311e-48,2.6275343517767945e-49,1.5779797289834217e-48,6.0697036223295087e-50,1.1652941185561751e-64,6.7459686893067333e-70,2.1484503930922678e-69,1.8537551077096886e-44,1.0859611234886998e-51,7.0290490009680502e-52,1.1758706884483633e-52,2.7558681833368579e-66,5.1210748689894985e-34,2.6128163720792108e-71,6.3674485608140829e-57,2.3507728554449481e-64,3.1639061761284279e-71,6.5131050837581074e-72,1.4273401135231495e-79,7.5032735312901671e-81,1.3404667711455629e-90,7.3323357870340893e-99,2.2726550922982629e-39,4.0836619714165525e-46,1.2468119056991788e-48,1.3208657030911793e-91,1.631223882787874e-99,8.2112891432108301e-100,2.8703946593273133e-57,1.465978439300918e-62,1.1592067416621367e-57,5.03000581276585e-47,3.3631144267737365e-63,1.5441905651675768e-69,2.01304652632203e-69
