Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393),S(2871),C6H7(2400),S(3154),S(3227),C6H7(3200),CH2O3(139),CH3O2(85),S(1826),S(1504),S(4018),S(4379),S(4378),S(4400),S(4225),S(5131),S(5168),S(2471),S(5526),S(2681),S(4920),S(5903),S(5631),S(1278),S(6437),C5H8(1977),COO(115),S(2961),S(3450),S(3334),S(1529),S(1687),S(1803),S(1807),S(1519),S(7307),S(6868),S(6905),S(7163),S(6885),S(8703),S(7157),S(8374),S(8785),S(9152),C7H8(2430),S(9324),S(9469),S(9648),S(1514),S(9471),C7H7(978),S(10368),S(1071),S(10450),S(10434),S(10597),S(10596),S(10451),S(10556),S(10754),S(10789)
0.0,0.0022537456953375906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88129999999999997,0.0,0.0,0.0,0.0098899999999999995,0.108803,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.733741685275745e-19,0.0022537456953375906,1.8069712213682629e-36,6.9743427457025679e-32,9.7248204200171493e-24,1.8042458077465444e-36,1.1135441604204876e-22,1.1030959922794069e-37,3.4516701442925523e-61,2.9759545391296889e-49,6.0381582754458973e-53,1.0631864060878535e-51,3.2671913043278383e-40,9.6212021819056922e-28,1.8572477069711354e-43,3.175611531569801e-63,1.271820996161857e-58,5.4480943241522201e-45,1.0384132390295231e-59,4.8283470180433259e-88,3.2176317664530342e-58,2.4268354567122467e-75,1.7034557613545548e-46,5.986899113733052e-68,9.5358491384350606e-38,1.5728464346991483e-55,5.2952537000057514e-53,3.7339303100587426e-47,4.2265855529539122e-79,1.8479279893281937e-90,8.1893938996706498e-57,5.5024780066709753e-72,2.8552456008308343e-91,0.88129999999999997,0.0,0.0,0.0,0.0098899999999990384,0.108803,0.0001,5.0350659632944629e-17,4.4257556950165753e-16,4.42575473802602e-16,9.5347319718589582e-25,9.5571332614611328e-25,2.6807146691387408e-17,6.6946028261489954e-25,7.4750379723069883e-35,1.0397790054854342e-34,1.7435895037771476e-39,3.9350738573019533e-29,8.3704803991131857e-24,9.4368830937815037e-28,6.726267919551016e-40,4.0067454838244976e-43,4.3331267232421646e-45,5.2713094665418302e-51,8.8768103073674275e-24,7.7508363318820419e-61,3.8978780953705906e-70,5.389268288010142e-72,9.2862776672967145e-82,1.0779395555738353e-76,8.654846572016393e-29,9.5358491392781591e-38,1.4424339646776839e-46,1.7671156527909236e-47,2.4711902263210233e-23,3.1314774571276093e-53,1.7007793349781528e-61,4.5192442300284306e-38,4.266824818310749e-73,1.0441230834167181e-28,1.6709434933639382e-34,1.4857239309189304e-43,2.2473730905444211e-52,1.6041612596611325e-52,1.4518520846017114e-53,4.2671141316532247e-62,6.2296038338705943e-38,1.3452429631052465e-46,2.0392780488638464e-56,4.2924087905516808e-48,1.0514237434564266e-56,1.2460756091536182e-45,2.1864748488120392e-50,1.5767194960588874e-38,1.7020041879817177e-47,1.1071668934382027e-61,1.7377704527326016e-71,1.7022333068533007e-47,4.1806210855872824e-48,4.8583918551842978e-48,1.0490968933503695e-56,3.3462909652841865e-58,7.3490033654709556e-57,9.8324842713674939e-59,1.2914700874045342e-75,6.5346188873017794e-83,2.8162306117258604e-81,9.1249731170341048e-52,1.9704402595170675e-60,1.3802847225911327e-60,6.2859933909134463e-62,3.4224189538283999e-76,2.4893234323493176e-38,5.1889661834912069e-83,4.4919215712091506e-67,4.9253790342915502e-76,2.6784925906371511e-84,5.3180197570995659e-85,2.5904260790831207e-94,7.3149127034679292e-96,5.0479013924582824e-107,9.0665081183422344e-117,8.4611689246667649e-46,4.4801048518924134e-54,4.4609703693750119e-55,2.1324566844843466e-108,1.0724076527224841e-117,5.5759015563432611e-118,4.8870150278241467e-68,8.0908151512757077e-75,1.5942563758082964e-67,4.5408110851953887e-53,2.5807447612817198e-74,2.2439644369941508e-82,8.9382918205263287e-81,1.4680285466379802e-87,2.220603848405105e-96,3.1434797347345409e-97,1.3602229808157385e-97,3.2229153726268406e-62,7.0188151545379082e-106,2.1391085193034743e-99,1.1176870836206467e-102,1.8264974687775273e-109,9.5511811579220167e-102,2.8211385449232e-113,4.0492845441542859e-112,5.5868028585041944e-116,8.8089512715592219e-120,1.76750545034764e-131,8.355733723463659e-47,6.0340283292777883e-139,1.4877511344029018e-148,1.1648939891202326e-155,6.4803856833912438e-81,4.7686488136047959e-149,3.9116133313917085e-51,1.1043307173980371e-58,2.3889049385054125e-53,1.0546945019307e-64,5.8900888563382266e-63,6.3582636072984091e-72,6.3581081416700832e-72,4.7389945003861438e-66,3.4267799327053769e-75,1.5022974859669679e-77,3.1818985739011066e-85
1.3254476718772086e-18,0.0022537456953375906,1.0905275230574483e-35,4.2125029839779043e-31,2.7229496991370316e-23,1.0897644616967187e-35,3.1179261982613653e-22,6.6627045197189015e-37,2.0848087644827411e-60,1.79130117893327e-48,3.6470807467302518e-52,1.2597146577366232e-50,9.1481356425174189e-40,2.6939366113595311e-27,1.1217776151587427e-42,3.7701173905947231e-62,1.5099058865095043e-57,3.290648972219992e-44,1.2328042166355935e-58,1.9924298695195465e-86,7.1977095540041035e-57,7.6049041473940561e-74,2.0223415027344366e-45,1.8766297413365584e-66,1.1320960064347709e-36,3.5183945504973145e-54,3.198333232282914e-52,4.4276967290552598e-46,5.017802358460952e-78,1.0608231601715948e-88,1.8319336391324482e-55,2.2706117289652602e-70,3.2476358270295182e-89,0.88129999999999997,0.0,0.0,0.0,0.0098899999999973037,0.108803,0.0001,1.4098184697217577e-16,1.2392115893589416e-15,1.2392113235500869e-15,5.7459674661251725e-24,5.7725084636403005e-24,7.5059953584106411e-17,4.0435391290880932e-24,8.8479168836005987e-34,1.223095224421659e-33,2.069989563830101e-38,2.376784601346034e-28,5.0557669488682495e-23,5.6998773685098173e-27,7.9849018692611989e-39,4.7568082176933017e-42,5.1442824997284224e-44,1.1791696278332791e-49,5.3615900191482621e-23,3.198401098696503e-59,2.9342224261307014e-68,4.0569026251411538e-70,1.2675710765693502e-79,8.1144537271977371e-75,5.2275273129579951e-28,1.1320960048351535e-36,3.2266613036367998e-45,3.9529657465059736e-46,6.9192987696316242e-23,7.0049898687612552e-52,3.7973759896459004e-60,5.3652436275311361e-37,3.2119560366358762e-71,6.3064774362487058e-28,1.03203778994183e-33,1.8003229398131164e-42,5.1265825917848212e-51,3.6593237255543338e-51,3.3118869655124254e-52,1.7895040299066586e-60,3.7626806967423438e-37,1.59707243889924e-45,4.5445834672783796e-55,5.0959446652234999e-47,2.3438979917277032e-55,1.4793122931311565e-44,4.8857223443298091e-49,1.8718809669871332e-37,3.8065437006591118e-46,4.5638930239849468e-60,1.3067602461999843e-69,3.8074888972337356e-46,9.3518801442513667e-47,5.8871464053052359e-47,2.3930633654277974e-55,7.6308625160824617e-57,1.6764100518341113e-55,2.2429330757959782e-57,9.7117065963950287e-74,8.9194115297411531e-81,2.1177617668709854e-79,1.0833127301908441e-50,4.4077062822520042e-59,3.0876282104242908e-59,1.4058769004547656e-60,1.4096634170499536e-74,1.5035513533368624e-37,5.5845677401592343e-81,1.8536034275050477e-65,3.7077012227875728e-74,3.6561280329039286e-82,7.2590682699720077e-83,6.390547149117296e-92,1.8045819081808999e-93,2.2466102278737289e-104,7.2722903451475339e-114,1.0252804136925035e-44,1.0219524744132528e-52,5.6892531632198751e-54,9.490674689777549e-106,8.6018340473757458e-115,4.4724578169231959e-115,2.3333807274574735e-66,7.0344603023977327e-73,6.5787436246629735e-66,5.3908598303275984e-52,1.9406801955727322e-72,3.0597079150618354e-80,3.6883559181892541e-79,1.1050789188499793e-85,3.0310637817628873e-94,4.2907701448492555e-95,1.8566698654380773e-95,1.3299454139195493e-60,1.7315096209282446e-103,2.9198280921392199e-97,1.5256150474369949e-100,4.5058741538403878e-107,1.3037123983835977e-99,6.9595296934774954e-111,9.9893266570625955e-110,1.3782375288277016e-113,3.9203887102805743e-117,1.4176856833771383e-128,1.0125043303804392e-45,8.7176564048662779e-136,3.8704560438964876e-145,5.4561146986048669e-152,4.983290580821037e-79,1.2405869751933734e-145,4.6438749292460606e-50,2.4703299902250447e-57,5.3435501833434442e-52,2.3600971387101365e-63,2.4304131498281396e-61,4.7852147184134662e-70,4.7850025993156266e-70,1.0612865742983308e-64,2.5704224849111006e-73,2.0324632981092703e-75,7.7804612049431405e-83
3.029594678576477e-18,0.0022537456953375906,5.2484906200728746e-35,2.0281388272791927e-30,6.2238849395365006e-23,5.2467467162641982e-35,7.1267004702790319e-22,3.2078102299029185e-36,1.0037456739453136e-59,8.561860813784468e-48,1.7559482912488969e-51,1.2313595208874159e-49,2.0910024280920193e-39,6.1575693994012038e-27,5.4008763340961497e-42,3.7015941360721657e-61,1.4824345527113001e-56,1.5843058301115203e-43,1.2103745289916893e-57,7.8818452443644482e-85,1.4221443854408394e-55,1.6846944196544629e-72,1.9855443862876895e-44,4.1611005968360084e-65,1.1114985654072276e-35,6.9517546881270659e-53,1.5398597722146161e-51,4.3444311285886779e-45,4.9265080894601905e-77,4.7242366891014578e-87,3.6195877589058421e-54,8.9823034597121788e-69,2.9400723538814316e-87,0.88129999999999997,0.0,0.0,0.0,0.0098899999999938395,0.108803,0.0001,3.2224422165036132e-16,2.8324836081939341e-15,2.8324830106562645e-15,2.7532713950010964e-23,2.7792143130137441e-23,1.7156533876297257e-16,1.9467890350596448e-23,8.6314252178259286e-33,1.1775071520545365e-32,2.0323281127129564e-37,1.1443194650324925e-27,2.4341308817740299e-22,2.7442455735496023e-26,7.8385155550167424e-38,4.6702624718599425e-41,5.0506753157322582e-43,2.3298352254313276e-48,2.5813713276364075e-22,1.2652528556356832e-57,2.3199963177231098e-66,3.2076638350403347e-68,2.0024472266940321e-77,6.415843361691404e-73,2.5168293583324555e-27,1.1114985602364177e-35,6.3753140121970829e-44,7.8103886304718524e-45,1.5815380402048301e-22,1.3840679755724252e-50,7.4710387426053036e-59,5.2676213952212568e-36,2.5395914509510066e-69,3.0362709455102838e-27,5.2009196755253744e-33,1.8448205322533255e-41,1.0558642384225387e-49,7.5366962005829737e-50,6.8211311042875141e-51,7.3274278056039187e-59,1.8115687665686655e-36,1.5680151764544725e-44,8.9058329809928536e-54,5.0032222285583621e-46,4.5965210765674704e-54,1.4523368559099169e-43,9.6470781033057305e-48,1.8378229465975127e-36,7.5177545494839082e-45,1.8042382475113013e-58,1.0324991475740469e-67,7.5214913038435344e-45,1.8477730593503033e-45,6.0326557544223409e-46,4.9283699054133928e-54,1.5705127082283182e-55,3.4526952903308829e-54,4.6195220687727098e-56,7.6736569310064408e-72,1.4089386221715169e-78,1.6733349001087369e-77,1.0635942240046004e-49,8.708496732702336e-58,6.1005746470132047e-58,2.7765888128607478e-59,5.5531040983202628e-73,7.2389525442399334e-37,5.1792981203537491e-79,7.3326656990907763e-64,2.931565799005068e-72,5.7757821475050494e-80,1.1467539964192027e-80,2.0172979473883859e-89,5.6965245447838447e-91,1.4174347747571675e-101,9.1723209377844906e-111,1.0506216990618828e-43,2.1046911737788698e-51,5.997937964239346e-53,5.9878710496241283e-103,1.0849234404552927e-111,5.640976453033503e-112,1.2142949688169959e-64,7.3076233658658313e-71,2.6024855942226435e-64,5.2927821911938328e-51,1.5334153567655782e-70,4.8300009466723982e-78,1.4590739078979613e-77,8.7375071576214724e-84,4.78830883814784e-92,6.7783449390982877e-93,2.9330744995484806e-93,5.2611296160647843e-59,5.46584409996443e-101,4.612596128319294e-95,2.4100924474138202e-98,1.42235786451608e-104,2.059541262076349e-97,2.1968460136239561e-108,3.1532718264900671e-107,4.3506640480721949e-111,2.473379900769487e-114,1.788027763485829e-125,1.0375298487836612e-44,2.1983437226143261e-132,1.9516731589363382e-141,5.5018503572658141e-148,5.2249130637786285e-77,6.255646931398853e-142,4.5594000005274374e-49,4.8808967415176797e-56,1.0556508081157663e-50,4.6635674703586176e-62,9.6131744007462772e-60,3.7815430988089698e-68,3.7812083225737279e-68,2.0980538984103049e-63,2.0166665303837631e-71,3.1484552918435698e-73,2.4084391714850476e-80
6.437888691975013e-18,0.0022537456953375906,2.2917625761814287e-34,8.8574148804603346e-30,1.3225755124850119e-22,2.2913920802316029e-34,1.5144289799657283e-21,1.4009392282811633e-35,4.3836210417516762e-59,3.6850215607689454e-47,7.6690412169182917e-51,1.0794976050802204e-48,4.4433801409225874e-39,1.3084834982299548e-26,2.3587045901545335e-41,3.274158302239762e-60,1.3111965733315926e-55,6.919079798369783e-43,1.0705626321042023e-56,2.812968006998264e-83,2.530623761721009e-54,3.111000892757415e-71,1.7561870885357538e-43,7.6990754265761494e-64,9.8310788142167946e-35,1.2370275881431043e-51,6.7249721614138257e-51,3.8414334072168779e-44,4.3574405764274929e-76,1.7528436491960724e-85,6.440847275445928e-53,3.2057126136638685e-67,2.22831317872086e-85,0.88129999999999997,0.0,0.0,0.0,0.009889999999986911,0.108803,0.0001,6.8476897100562575e-16,6.0190275631576413e-15,6.0190263353134548e-15,1.191012782194154e-22,1.2137558834809218e-22,3.6457519469875002e-16,8.5021304339384212e-23,7.5374637808121823e-32,1.0022485927786472e-31,1.7975713004900503e-36,4.9975436683778683e-27,1.0630460318022687e-21,1.1984841219457754e-25,6.9311072131536287e-37,4.1307941898234032e-40,4.4672442217396106e-42,4.1457985242509097e-47,1.1273496289780967e-21,4.5155774302351953e-56,1.6582290167658996e-64,2.2926938359236284e-66,2.8644228401271949e-75,4.5857604916721144e-71,1.0991654890091509e-26,9.8310787044360781e-35,1.1344441329784685e-42,1.3898149408050335e-43,3.3607001866578525e-22,2.4628750887130962e-49,1.3180584870851821e-57,4.6591397049100622e-35,1.8151857461508677e-67,1.3259960361597128e-26,2.4753023084063225e-32,1.7691456825423699e-40,2.0323584010494656e-48,1.4506857247686036e-48,1.312955947999099e-49,2.7895724326431495e-57,7.9115965774340887e-36,1.3868916406207288e-43,1.5590956811597454e-52,4.4252819061069034e-45,8.0581710070850719e-53,1.2844674871880092e-42,1.7159852218631184e-46,1.6255320061123847e-35,1.336553743255465e-43,6.4366817414754239e-57,7.3765557614155785e-66,1.3378856842787986e-43,3.2880103427479207e-44,5.7851951731321141e-45,9.484911680404297e-53,3.0186163119679587e-54,6.6457837262951421e-53,8.891817161113342e-55,5.4826554365139422e-70,2.0151262303006088e-76,1.1955584345044431e-75,9.4072167960735068e-49,1.5494917221261658e-56,1.0855437895781126e-56,4.936552908654797e-58,1.9651757634333394e-71,3.161440762150687e-36,3.969351378521314e-77,2.6169726323560866e-62,2.0953576867454605e-70,8.2620563825601264e-78,1.6403916839548964e-78,5.7732033802351429e-87,1.6302699658393139e-88,8.1143369484050743e-99,1.0502535936551821e-107,1.0075250061431274e-42,4.050751341464461e-50,5.8337564080263966e-52,3.4278546131747683e-100,1.2422643648371169e-108,6.4590585808270679e-109,4.8448230825489848e-63,5.8481697826696646e-69,9.2880865088479568e-63,4.6814077564086447e-50,1.0955895589480435e-68,6.9054216858596218e-76,5.2086296378259495e-76,6.2467400658577483e-82,6.8511403894900181e-90,9.6985555176638003e-91,4.1966858887790857e-91,1.8776575011463244e-57,1.5646327161350851e-98,6.5997621445593533e-93,3.4484008107139471e-96,4.071542930218722e-102,2.9468257826263479e-95,6.288246319065177e-106,9.0261447036596845e-105,1.2454004156895486e-108,1.4161882775613047e-111,2.0477134591135912e-122,9.9497020970095651e-44,5.0354455772786217e-129,8.9410380539683743e-138,5.0410842220574435e-144,4.2180397312989638e-75,2.8658483632535345e-138,4.0327662196025733e-48,8.6850839011423816e-55,1.8779572344003637e-49,8.2972154069748658e-61,3.4299441838004705e-58,2.7000521496367502e-66,2.6995741781005706e-66,3.7336015038414917e-62,1.4201884040297435e-69,4.3350811415477479e-71,6.6349772503087887e-78
1.3254476718772086e-17,0.002253745695337591,9.5668729972235801e-34,3.6977961747841214e-29,2.7229494313530746e-22,9.5661104148236398e-34,3.1179631599779741e-21,5.8486808035106287e-35,1.8300754732105932e-58,1.4943534186636524e-46,3.2020333887350676e-50,8.9145963144007056e-48,9.1481355099081655e-39,2.6939366175356278e-26,9.8471273631250957e-41,2.7524129423825583e-59,1.1021397245568799e-54,2.8885796166922851e-42,8.9987251322112894e-56,9.5043386874162364e-82,4.2682459773901509e-53,5.2245158719019486e-70,1.4761736043489125e-42,1.2982678548745075e-62,8.2636139023512233e-34,2.086427782772153e-50,2.8075434810744069e-50,3.2284746811692763e-43,3.6626912965444262e-75,5.9039513103187917e-84,1.0863377199669003e-51,1.0831326421006468e-65,1.549430788252563e-83,0.88129999999999997,0.0,0.0,0.0,0.009889999999973054,0.108803,0.0001,1.4098184697117275e-15,1.2392115148543538e-14,1.239211278640718e-14,4.8793559747785545e-22,5.0671916888520794e-22,7.5059124891714307e-16,3.549464781269281e-22,6.1784974298337217e-31,7.8318312034763078e-31,1.5109671402537596e-35,2.0863760427337274e-26,4.4379838978703063e-21,5.0034351404785293e-25,5.8227001656420765e-36,3.4721812863378584e-39,3.7549527845037721e-41,6.9924318075311251e-46,4.7064373046882553e-21,1.5256979436994613e-54,1.1214511532534416e-62,1.5505362225307165e-64,3.875946148732117e-73,3.1013302972005101e-69,4.5887994217506178e-26,8.2636137023341535e-34,1.9133757003203956e-41,2.3441193375947185e-42,6.9188077726538012e-22,4.1539990768355255e-48,2.1853437786818856e-56,3.9162678639729334e-34,1.2276001322828568e-65,5.5355780820467538e-26,1.2038074805221332e-31,1.7182454057468611e-39,3.9458810182630703e-47,2.8165485973583415e-47,2.5491589791202391e-48,1.0560740572369272e-55,3.3029356921680945e-35,1.1657659476648899e-42,2.5470929901970706e-51,3.7196967486328917e-44,1.3199994012280822e-51,1.0794906450883906e-41,2.8933528824533896e-45,1.3663549438104147e-34,2.2502860759826499e-42,2.1741241305825427e-55,4.9866370947787728e-64,2.2547750811479333e-42,5.5456996028805107e-43,5.6187486676252688e-44,1.8409958950427795e-51,5.843934065900233e-53,1.2902723212218597e-51,1.7263818312393395e-53,3.7067532853648262e-68,2.725907716183997e-74,8.0830071963053209e-74,7.9070740465674627e-48,2.6129761513854179e-55,1.8308578273947334e-55,8.3119494971207744e-57,6.5289085467540693e-70,1.3198392865919581e-35,2.7745867536696663e-75,8.8421342444436772e-61,1.4170874051967976e-68,1.1179731268378331e-75,2.2196814950148989e-76,1.5626863127835355e-84,4.412858147237019e-86,4.3932614666932547e-96,1.1373128913017465e-104,9.7853737209856492e-42,7.8630212668327436e-49,5.7057785974420708e-51,1.8559078444173064e-97,1.3452401310906762e-105,6.9944732580325957e-106,1.7217389118777919e-61,4.1631530609078422e-67,3.1382346985770816e-61,3.9350064279817684e-49,7.407135991979954e-67,9.3383612550299026e-74,1.7643278825542553e-74,4.2352114846718765e-80,9.2934191628052557e-88,1.3156036518566839e-88,5.6927804970531826e-89,6.3441637283106844e-56,4.2456476104854469e-96,8.9525184403879056e-91,4.6777504058994842e-94,1.1047919533313925e-99,3.9973633047780044e-93,1.7061240715641324e-103,2.4490928958843322e-102,3.3793807462525898e-106,7.6855312751179332e-109,2.2226583257246581e-119,9.6634383727155896e-43,1.0931553306819764e-125,3.8821015091170306e-134,4.377594231185678e-140,3.0188695036218892e-73,1.2443209121940913e-134,3.3898309942841145e-47,1.4647951046973243e-53,3.1657061068124068e-48,1.3987541900222096e-59,1.1582728662481296e-56,1.8222187939754925e-64,1.8215744955172441e-64,6.2948474842560081e-61,9.346923175757397e-68,5.4568009198052405e-69,1.6709326018440137e-75
2.688765277236623e-17,0.0022537456953375906,3.9082225918937659e-33,1.5106702476135162e-28,5.523696796306299e-22,3.9080678675192103e-33,6.3250967765443596e-21,2.3894057939349223e-34,7.4764552848632174e-58,5.7635858212895791e-46,1.3085337392221647e-49,7.0566564968219649e-47,1.8557646042969509e-38,5.464842867051028e-26,4.022872840878516e-40,2.2572259604778876e-58,9.0360073327761993e-54,1.1800790280913305e-41,7.3777004239932186e-55,3.1247893915493911e-80,7.0105382384303058e-52,8.2109805061128631e-69,1.2102440710174773e-41,2.0585070337003315e-61,6.7750096026773917e-33,3.4269637262700709e-49,1.146973115535821e-49,2.6467029657415959e-42,3.0028955117504032e-74,1.859704135553665e-82,1.784295508226576e-50,3.5610689756945127e-64,1.0331655010007942e-81,0.88129999999999997,0.0,0.0,0.0,0.0098899999999453401,0.108803,0.0001,2.8599174671062233e-15,2.5138289068232167e-14,2.5138284895712131e-14,1.9213140860510379e-21,2.0701129830003922e-21,1.5226087270185378e-15,1.4500662084786446e-21,4.8254694865227781e-30,5.6246034266180937e-30,1.238782390162603e-34,8.5235264075776377e-26,1.8130415978401767e-20,2.0440663966635873e-24,4.768377170978469e-35,2.8467037905062237e-38,3.0784795072397544e-40,1.1484882074680026e-44,1.9227123863883181e-20,5.0160715234202258e-53,7.3771495692869758e-61,1.0199764543114011e-62,5.1004372360247462e-71,2.0401300496315209e-67,1.8746741915315209e-25,6.7750092620151213e-33,3.1426263087100305e-40,3.8502010411198616e-41,1.4034156222681672e-21,6.8229568058752923e-47,3.4696320751598532e-55,3.2107605487703453e-33,8.0754207324643795e-64,2.261305461621066e-25,6.3104807105197136e-31,1.7877869370591635e-38,8.182710175686313e-46,5.8407803866769682e-46,5.2863539968553327e-47,4.1658251425505329e-54,1.3493568912492617e-34,9.5576528804563094e-42,3.9361123673188274e-50,3.0496004238549992e-43,2.0499069281026812e-50,8.8473384608664428e-41,4.750437105429914e-44,1.1202159862598972e-33,3.683005975551647e-41,7.1452015958301111e-54,3.2783463002960831e-62,3.6976908254761288e-41,9.1087940168793362e-42,5.8461528689760315e-43,3.8155624526942943e-50,1.20499185120186e-51,2.6755778693718384e-50,3.5801039373824179e-52,2.4374604336570422e-66,3.5849038481516301e-72,5.3151565876196952e-72,6.4822731548978687e-47,4.2902840011194211e-54,3.0069580897902091e-54,1.3605758799801722e-55,2.0760548855389854e-68,5.3919741507769211e-35,1.8548349334033316e-73,2.9070839674627001e-59,9.3220214757268438e-67,1.4711814645081104e-73,2.9209580963321941e-74,4.1131201730247346e-82,1.1615302746959328e-83,2.31286587389862e-93,1.1975254817413027e-101,1.0181410835069982e-40,1.6299099302844388e-47,5.9575393285787398e-50,9.7705678487368307e-95,1.416460994018468e-102,7.36478080613949e-103,5.7989368099866822e-60,2.8065954512199364e-65,1.0317830322911503e-59,3.2261571141324119e-48,4.8707290111373304e-65,1.227674101786652e-71,5.9238709295883182e-73,2.8444159446291286e-78,1.2483666684332091e-85,1.7672680187784986e-86,7.6471869277779289e-87,2.0858111378960836e-54,1.1406885593347599e-93,1.2025978554353078e-88,6.2837222143175065e-92,2.9681342310551394e-97,5.3697400467458799e-91,4.5828203252141087e-101,6.5791723747698792e-100,9.0793222255223575e-104,4.128899006660527e-106,2.3881774122881895e-116,1.0054541425026965e-41,2.3491340329382651e-122,1.6684889282824871e-130,3.7628980169693928e-136,2.0410445646495705e-71,5.3479746427909049e-131,2.7792668321856304e-46,2.4056962586698513e-52,5.1939640667085872e-47,2.2949950802694647e-58,3.8040264251026423e-55,1.1937056623197753e-62,1.1928642420147964e-62,1.03287927740168e-59,5.870681778220388e-66,6.3001529697649248e-67,3.8597410862910231e-73
