Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393),S(2871),C6H7(2400),S(3154),S(3227),C6H7(3200),CH2O3(139),CH3O2(85),S(1826),S(1504),S(4018),S(4379),S(4378),S(4400),S(4225),S(5131),S(5168),S(2471),S(5526),S(2681),S(4920),S(5903),S(5631),S(1278),S(6437),C5H8(1977),COO(115),S(2961),S(3450),S(3334),S(1529),S(1687),S(1803)
0.0,0.002300061730569732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88129999999999997,0.0,0.0,0.0,0.0098899999999999995,0.108803,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.42692041127606e-19,0.002300061730569732,1.8672621492345816e-36,6.6943505251947619e-32,1.257808336607081e-23,1.8626633812231351e-36,1.171630703103402e-22,9.1955220721486194e-38,6.2055625011522733e-61,3.728235039277375e-49,7.47032943542398e-53,9.1201618921212661e-52,5.7636683132840325e-40,1.0221599146112008e-27,1.6266882144850923e-43,2.8180429272123069e-63,1.0838929077134492e-58,5.1445010444559307e-45,7.5541829850567753e-60,5.1582167450115047e-88,2.5275335727578839e-58,2.1614262414008021e-75,1.8552559202300734e-46,3.5027099922240775e-68,6.4685998595482823e-38,1.0218414936843298e-55,6.6241441660694918e-53,2.7980517558696774e-47,6.6634229481073226e-79,1.3021728901455808e-90,6.3495992076163019e-57,3.3848816697405432e-72,1.3941625584282762e-91,0.88129999999999997,0.0,0.0,0.0,0.0098899999999991235,0.108803,0.0001,4.5291168128027227e-17,3.9970175902179093e-16,3.9970165567283787e-16,6.1819644663199279e-25,6.1933572798159889e-25,3.0426931086399715e-17,4.281606112098651e-25,3.8468404133321834e-35,5.2871025883314862e-35,8.9648055609988152e-40,2.814081661933019e-29,6.9701402416352476e-24,6.721940714005951e-28,3.6974097226768865e-40,2.5774124480158428e-43,3.2572433001958566e-45,3.1807897752447113e-51,7.639629337055428e-24,3.554362085643314e-61,1.2747761896706735e-70,2.1382717567332221e-72,2.613603131999556e-82,4.0137597611325567e-77,7.2879296914041819e-29,6.4685998703154502e-38,6.9291557676663998e-47,8.5623459343637374e-48,2.5964094020052521e-23,1.7251429768988534e-53,1.0349181035228548e-61,3.4985615439854543e-38,1.3879991234725088e-73,7.9729056645284998e-29,1.6459695662085648e-34,1.1630253297861697e-43,1.2458322697534266e-52,9.010503249441358e-53,8.1197563864014296e-54,1.9235785472879264e-62,6.2750143384147625e-38,9.7231035336079933e-47,1.1555458568198801e-56,3.9043493935714633e-48,6.035587867549217e-57,9.5047150738648818e-46,1.2323922519957877e-50,8.4052562109756432e-39,6.5107967524124789e-48,4.4758999165604747e-62,5.5760345507476792e-72,6.5114403797935249e-48,1.7719818733331741e-48,4.2695430550250472e-48,6.6154323441743043e-57,2.6557584786051613e-58,4.5735236082720569e-57,7.4794793401241211e-59,4.0757026778049601e-76,1.9945274532729502e-83,1.3024966481256674e-81,9.6238300624496198e-52,1.4911847569479964e-60,1.0309043584749262e-60,5.9869896416934252e-62,1.6546821715706314e-76,1.9309539480554519e-38,1.9018263432369401e-83,2.4895098569692408e-67,2.0998293691880457e-76,8.145641870964362e-85,1.6268375406957429e-85,6.4108392590244219e-95,2.0052680373261778e-96,9.9502237795595223e-108,1.355109438533164e-117,5.9779627746127067e-46,2.4211616837618725e-54,3.0652523444608276e-55,4.9631601994393881e-109,1.7800433084303838e-118,9.2057263262452415e-119,3.0962781312491941e-68,3.886830518344901e-75,7.9002771083444597e-68,2.7945594003257623e-53,8.9075653893687027e-75,6.4267415840952931e-83,7.8465950475320434e-81,1.0328283827323608e-87,1.1063644581093992e-96,1.5539143647602099e-97
9.595377151572967e-19,0.002300061730569732,1.1263362845150979e-35,4.0433876816073163e-31,3.521863324821891e-23,1.1250486775332809e-35,3.2805677913955077e-22,5.5540980286022613e-37,3.7481597474526191e-60,2.2465506929134748e-48,4.5121218013803705e-52,1.0811954015579337e-50,1.6138271265165125e-39,2.8620477613200012e-27,9.8251968166618723e-43,3.3456096402848795e-62,1.2867976599853709e-57,3.1072786312203008e-44,8.968326156452854e-59,2.1285517522448308e-86,5.6539891554462483e-57,6.7803462198744216e-74,2.2025588720408985e-45,1.0991155265850372e-66,7.6795217366208016e-37,2.2858185428130871e-54,4.0009830740372159e-52,3.3153081740670955e-46,7.9108157130974224e-78,7.4830155998098796e-89,1.4203793551225668e-55,1.3967803355548344e-70,1.5857593031454956e-89,0.88129999999999997,0.0,0.0,0.0,0.0098899999999975501,0.108803,0.0001,1.2681527075842475e-16,1.1191649218771217e-15,1.1191646338767419e-15,3.727283271839511e-24,3.7407877837099018e-24,8.5195358646597573e-17,2.5860896070620358e-24,4.55546256496457e-34,6.2283425080600043e-34,1.06430178092621e-38,1.6997053193251915e-28,4.2099627104131062e-23,4.0600521810155827e-27,4.3893482230145879e-39,3.0599040482991353e-42,3.866995898949169e-44,7.1152936116759887e-50,4.6143339323737763e-23,1.4667162829122937e-59,9.596189323398685e-69,1.6096363248895895e-70,3.5675525739284994e-80,3.0214563038289894e-75,4.4019095231959362e-28,7.6795217412308012e-37,1.5500223174709169e-45,1.9153620546391317e-46,7.2699204641644258e-23,3.8590758589025858e-52,2.3119039788602694e-60,4.1534904616575541e-37,1.044850263510816e-71,4.8156205840662715e-28,1.0081535505231636e-33,1.398534384327023e-42,2.8211784565172311e-51,2.0404222146131274e-51,1.8387143061775088e-52,8.0109923477160338e-61,3.7901086465788593e-37,1.1543268473924125e-45,2.576750323059971e-55,4.6352414137416083e-47,1.3462013319247171e-55,1.1283836890940435e-44,2.751301242000847e-49,9.9787184448738859e-38,1.4562208468256784e-46,1.8433899270111828e-60,4.1893816525941795e-70,1.4564863854403568e-46,3.9638519149977605e-47,5.1341123969837806e-47,1.4980221128817991e-55,6.0124663219129216e-57,1.0356694591505071e-55,1.6937237322104991e-57,3.0622035837210751e-74,2.7224506453921307e-81,9.7859979076338743e-80,1.1425379764265063e-50,3.3356686034513117e-59,2.3060844122302833e-59,1.339070399857199e-60,6.8189815561280247e-75,1.1662961847640901e-37,2.0446791459646207e-81,1.0273029604009304e-65,1.5806987477289394e-74,1.1118758286570461e-82,2.2206246319804645e-83,1.5815463385923707e-92,4.946977252782366e-94,4.4284296269251645e-105,1.0869399608762671e-114,7.1884818439842806e-45,5.4826078317830793e-53,3.9080776960011314e-54,2.2088956147838191e-106,1.4277815131724115e-115,7.3839584750754423e-116,1.4778833392901328e-66,3.3782671834424534e-73,3.2600714900406026e-66,3.3177079591014319e-52,6.6924871599069537e-73,8.7555078790744835e-81,3.2378735332795207e-79,7.7747655517800506e-86,1.5101591506985197e-94,2.1210555309727087e-95
2.1932290632166784e-18,0.002300061730569732,5.4195679321148588e-35,1.9467170942505863e-30,8.049973230539709e-23,5.4166250417442172e-35,7.4984492588035993e-22,2.6740618606309074e-36,1.8045775704540185e-59,1.0762415078985546e-47,2.1724377845424443e-51,1.0581652624685216e-49,3.6887477121255632e-39,6.5418234563721576e-27,4.7304093294816191e-42,3.2848033530763471e-61,1.2633855730694704e-56,1.4960209042811439e-43,8.8051560359582766e-58,8.4203317690529302e-85,1.1171319650304979e-55,1.5053684773505912e-72,2.162483335608519e-44,2.4425889111264822e-65,7.5397999447210993e-36,4.5163922261042636e-53,1.9263011201103379e-51,3.2516007990477479e-45,7.7668857544750309e-77,3.3397582873527531e-87,2.8064277034276188e-54,5.525519177038027e-69,1.435581863792489e-87,0.88129999999999997,0.0,0.0,0.0,0.0098899999999943998,0.108803,0.0001,2.8986347601901369e-16,2.5580912341048522e-15,2.5580905822557332e-15,1.7878152948838716e-23,1.8010282770238784e-23,1.9473202018604874e-16,1.2450903304580506e-23,4.4483953082243007e-33,6.0146830290276218e-33,1.0449378441091097e-37,8.1833494057637923e-28,2.0269137889684748e-22,1.9547403442987959e-26,4.3090293829953678e-38,3.0042319184851838e-41,3.7966324148961751e-43,1.4058595704013149e-48,2.2216009304072569e-22,5.8021734031953913e-58,7.5874048926169045e-67,1.2726887856356872e-68,5.6358487436698358e-78,2.3889712819585892e-73,2.1193299386420109e-27,7.5397999319357596e-36,3.0625737693667821e-44,3.7844305717948335e-45,1.6616839143827667e-22,7.6248836851840681e-51,4.553933610742179e-59,4.077917745252415e-36,8.2613022149032726e-70,2.3184993114094392e-27,4.9962972349678556e-33,1.4107732155345757e-41,5.7224971660054817e-50,4.1388062695467419e-50,3.729665465811158e-51,3.2325961076992872e-59,1.8247741489052976e-36,1.1333249351327911e-44,5.0562901234622783e-54,4.5509028756703052e-46,2.6430045599814335e-54,1.1078197283988241e-43,5.4297927741172708e-48,9.7971612804529599e-37,2.8763032908662292e-45,7.283665714163584e-59,3.3084067222350657e-68,2.8773532455797073e-45,7.8319005797476044e-46,5.1790419495701757e-46,3.03842980712498e-54,1.218916356370621e-55,2.1007510108086888e-54,3.4355643931077847e-56,2.4183177837835385e-72,4.3005594509425266e-79,7.7282838066766519e-78,1.1217439335135023e-49,6.590493986793333e-58,4.5564021850322725e-58,2.6449336094739531e-59,2.6893767414758698e-73,5.6152140830242118e-37,1.897178739147379e-79,4.0639061401769037e-64,1.249810283983644e-72,1.7564903401115904e-80,3.5080405739648949e-81,4.9924572872320074e-90,1.5616127837693851e-91,2.7939920599942121e-102,1.3709248755448758e-111,7.2513895292171017e-44,1.1120532886245443e-51,4.0734876902426036e-53,1.3936400328141433e-103,1.8008181363828108e-112,9.3131660823345923e-113,7.6881638156493524e-65,3.5081902843030453e-71,1.2896518772851828e-64,3.2573485011495032e-51,5.2852500889481615e-71,1.3814290899290867e-78,1.2808396362348268e-77,6.1471256008188375e-84,2.3856173442147091e-92,3.3506658512207106e-93
4.660611759335441e-18,0.002300061730569732,2.3662077080970338e-34,8.5018248391286498e-30,1.7106192759127639e-22,2.3655824210004075e-34,1.5934241356914939e-21,1.1678354783211428e-35,7.8810643259908409e-59,4.6534480823456896e-47,9.4880364149260324e-51,9.2998063748326623e-49,7.8385888646341909e-39,1.3901374853014693e-26,2.0658940342159407e-41,2.9054938101214325e-60,1.1174502317974592e-55,6.5335163321769939e-43,7.7880612118705364e-57,3.0051513789238664e-83,1.9878730176773436e-54,2.7922250648467671e-71,1.9126884170072791e-43,4.5397615224084493e-64,6.6688676029061733e-35,8.0366785810279821e-52,8.4126630566219892e-51,2.8745441236984369e-44,6.8697224514874699e-76,1.2445848172799086e-85,4.9938790423227091e-53,1.9720150183168069e-67,1.0880432897437789e-85,0.88129999999999997,0.0,0.0,0.0,0.0098899999999880993,0.108803,0.0001,6.1595988653936717e-16,5.4359438050442005e-15,5.4359424468984499e-15,7.7495096639877474e-23,7.8655635392884014e-23,4.1380456894390995e-16,5.4376322512184957e-23,3.8922036028208492e-32,5.1497014744497899e-32,9.2423573526505254e-37,3.5738836414884334e-27,8.8520471761781659e-22,8.5368645489868712e-26,3.8104719008423164e-37,2.6572090726099102e-40,3.3580657636578172e-42,2.5016428945328668e-47,9.7022953564368574e-22,2.0707470600731603e-56,5.4231404787934423e-65,9.096614954933989e-67,8.0618693413092275e-76,1.707531954236491e-71,9.25567054669376e-27,6.6688675608023214e-35,5.449653753294724e-43,6.7341845575224866e-44,3.53102627337019e-22,1.3568073468060549e-49,8.0535779383873338e-58,3.6068652695328945e-35,5.9048124087428738e-68,1.0125366419629529e-26,2.3071904235421262e-32,1.3148481274541967e-40,1.0713144848199233e-48,7.7483020853647892e-49,6.9823637104701355e-50,1.1983784886577894e-57,7.9692679964367179e-36,1.0024130552193545e-43,8.8750073387481961e-53,4.0252138184008871e-45,4.6439178065346603e-53,9.7979340327337625e-43,9.656009065555546e-47,8.6654716901006988e-36,5.114857412480755e-44,2.5978377391995982e-57,2.3630959156263101e-66,5.1186011233469624e-44,1.3936438479325752e-44,4.826894580881195e-45,5.6876432660028884e-53,2.2794837263687428e-54,3.9328078583364553e-53,6.43176976931534e-55,1.7274065729485415e-70,6.1511072412412899e-77,5.5203105477963484e-76,9.9215801736427968e-49,1.172662735157066e-56,8.1077598201801573e-57,4.7035039663030754e-58,9.5400150654166122e-72,2.4523115161786803e-36,1.4542806200508713e-77,1.4503776526951612e-62,8.9331114940234915e-71,2.5125994072077714e-78,5.0181316588416225e-79,1.4287690592326433e-87,4.4691306087110752e-89,1.599466906674123e-99,1.569743625471268e-108,6.7583334693978992e-43,2.0817264255328605e-50,3.858994557108264e-52,7.9781225770789518e-101,2.0619822755042172e-109,1.066381055588984e-109,3.0670047114937866e-63,2.8071415968367169e-69,4.6026760586995946e-63,2.8810892334687243e-50,3.7752532797756966e-69,1.9746118506059935e-76,4.5712719434149346e-76,4.3937508336416468e-82,3.4125606669380308e-90,4.7930587372050671e-91
9.595377151572968e-18,0.002300061730569732,9.8771277353217016e-34,3.5493443832548844e-29,3.5218630684908767e-22,9.875840589974242e-34,3.2805942206315385e-21,4.8755033721105087e-35,3.2901891927413862e-58,1.9043722351718981e-46,3.9614800348722615e-50,7.7182116879985473e-48,1.6138271097686958e-38,2.8620477672452676e-26,8.624700929619699e-41,2.4424777639527414e-59,9.3928425092326421e-55,2.7276144589166672e-42,6.5463354088612518e-56,1.0153692032175774e-81,3.3528261612327555e-53,4.7307354768574739e-70,1.6077237997440741e-42,7.7235541077447875e-63,5.6055849442109233e-34,1.3555032838149959e-50,3.5121212077591463e-50,2.4156250240398652e-43,5.7744155831619747e-75,4.2285746316184123e-84,8.4228761847709489e-52,6.6629692036012927e-66,7.565578297607746e-84,0.88129999999999997,0.0,0.0,0.0,0.0098899999999754983,0.108803,0.0001,1.2681527075767773e-15,1.1191648736097368e-14,1.1191646047722829e-14,3.1875112326774126e-22,3.2837178443530103e-22,8.5194656919736311e-16,2.2701008015884095e-22,3.2025681692626231e-31,4.0673944368541998e-31,7.7687588950531529e-36,1.4920260352788476e-26,3.6955405185912215e-21,3.5639728256954243e-25,3.2015596988107102e-36,2.2335442717943603e-39,2.8226353967192361e-41,4.2193556922574743e-46,4.0505009631606393e-21,6.9965361890182108e-55,3.6676464501408202e-63,6.1520013702297774e-65,1.0908803456253989e-73,1.1547981583681838e-69,3.8640601771318263e-26,5.6055848570147021e-34,9.1915274541162754e-42,1.1358161424920668e-42,7.2695454908983012e-22,2.2884540222193658e-48,1.3417318655925585e-56,3.0317761576607681e-34,3.9933991128539873e-66,4.2270331912036966e-26,1.0678165754264066e-31,1.2179767556254976e-39,1.9858735165855341e-47,1.4362871081262613e-47,1.2943134568847236e-48,4.3405865305115419e-56,3.3270124112868065e-35,8.4258854713966385e-43,1.4572124425676524e-51,3.3834208943347825e-44,7.6402118386645383e-52,8.2347346067951665e-42,1.6279772444679477e-45,7.2838401348825622e-35,8.6156016714216569e-43,8.7739520439058572e-56,1.5973776561005576e-64,8.6282271988857196e-43,2.3505806256787733e-43,4.4712733306553032e-44,1.054072813241363e-51,4.2163467582998724e-53,7.2900559259187954e-52,1.1922495516122823e-53,1.1677701755639365e-68,8.3214403185415258e-75,3.7318635280313551e-74,8.3394876482119278e-48,1.9775956268998421e-55,1.3674535863238708e-55,7.9229940007041388e-57,3.1845368502276603e-70,1.0237917851924324e-35,1.0166465233319972e-75,4.9004875898796489e-61,6.0414543411409226e-69,3.3999046444966391e-76,6.7902450618454307e-77,3.8673967171047584e-85,1.2097169328527565e-86,8.6598335749243476e-97,1.6998663948484762e-105,6.2604134442480949e-42,3.858261836773449e-49,3.6037634186545929e-51,4.3195150545294723e-98,2.2329088205531512e-106,1.1547779574093487e-106,1.0898736645891974e-61,1.9981987169345486e-67,1.5551402911370094e-61,2.4217298427100619e-49,2.552163802835708e-67,2.6702904750015534e-74,1.5452854283949268e-74,2.9729290564674734e-80,4.6198489818163619e-88,6.4887974625739232e-89
1.946490793604802e-17,0.002300061730569732,4.034863942750144e-33,1.4500228889696278e-28,7.1443502010860831e-22,4.0346028356479981e-33,6.6549810517804778e-21,1.9918186688515428e-34,1.34414962172851e-57,7.4783795885810548e-46,1.6188158239913277e-49,6.1702351131480118e-47,3.2737635298919846e-38,5.8058683415940505e-26,3.5234717540745629e-40,2.0029721357628999e-58,7.7008197753002931e-54,1.1143195085903808e-41,5.3670824195861825e-55,3.3382885919257241e-80,5.5069868378048268e-52,7.5653164650914131e-69,1.3180991631374906e-41,1.2459934317283404e-61,4.5957970395151144e-33,2.2264181304248268e-49,1.4348161031012584e-49,1.9802306906475412e-42,4.7342146575652878e-74,1.3549338399217509e-82,1.3834498436356606e-50,2.1906228167571909e-64,5.0447523364293825e-82,0.88129999999999997,0.0,0.0,0.0,0.0098899999999502945,0.108803,0.0001,2.5725383496384083e-15,2.2703057779506967e-14,2.270305273552742e-14,1.2647483408672309e-21,1.3415058033637422e-21,1.7282181808303469e-15,9.2740728920180943e-22,2.5190799546638553e-30,2.9737682156484503e-30,6.3692989242584839e-35,6.0954129251765976e-26,1.5097366879734047e-20,1.4559991290176227e-24,2.6225856660367033e-35,1.8311944376979284e-38,2.3141322427193058e-40,6.9302035497707432e-45,1.6547484401786016e-20,2.3002750701507763e-53,2.4126660235818701e-61,4.0469344527892173e-63,1.4355168719002139e-71,7.5965620989867986e-68,1.5785945998979871e-25,4.5957968830728408e-33,1.5096749625184473e-40,1.8655731721035381e-41,1.4745921982835749e-21,3.7587929866001095e-47,2.1506704505018679e-55,2.4856145200940435e-33,2.6269539838607322e-64,1.7267927546167429e-25,5.2172028198230389e-31,1.1834872551322288e-38,3.8496282574776635e-46,2.7842529763402976e-46,2.509062316183068e-47,1.6060297203482278e-54,1.3591930458431281e-34,6.9080495659389695e-42,2.2728033334886647e-50,2.7739101447435888e-43,1.196066136257636e-50,6.7496618682637075e-41,2.6729453629975526e-44,5.9717142565600919e-34,1.4113998983566601e-41,2.8835902157900768e-54,1.0502345747631799e-62,1.4155354277395524e-41,3.8608244947875954e-42,4.3446600386032541e-43,2.0424230889312074e-50,8.1385084699006039e-52,1.4131398776087687e-50,2.3112061483185626e-52,7.6790718167132499e-67,1.0945546057750801e-72,2.4540105642446973e-72,6.8368906395782316e-47,3.2473152065001912e-54,2.245919778719264e-54,1.2980310317570812e-55,1.0221649168410744e-68,4.1825235060157691e-35,6.7967005850132633e-74,1.6111660692382815e-59,3.9742529739299166e-67,4.474063715175964e-74,8.9355379217988848e-75,1.0179390785369321e-82,3.1841599318169149e-84,4.5590409158283771e-94,1.7898644363745736e-102,6.0831367840902523e-41,7.4769790311861125e-48,3.515894499148045e-50,2.2740443841799763e-95,2.3511283730576151e-103,1.2159167584350469e-103,3.6706668464943768e-60,1.3470497385964482e-65,5.1129615361439863e-60,1.9854810592471307e-48,1.6782615109954839e-65,3.5111667097469729e-72,5.104584349427222e-73,1.9648131105919305e-78,6.1074824073258155e-86,8.5784100526918038e-87
3.920396950499813e-17,0.002300061730569732,1.6309034014589698e-32,5.8612235183865527e-28,1.4389322656007384e-21,1.6308507449672235e-32,1.3403941359136276e-20,8.0513825771655219e-34,5.4332675244707086e-57,2.7969238097583132e-45,6.5483078817549783e-49,4.7554094160751058e-46,6.5936362825744434e-38,1.1693509532136509e-25,1.4242436244223812e-39,1.6231482152296549e-57,6.2363235025109967e-53,4.5042576363115515e-41,4.3464043382746182e-54,1.0827508542148508e-78,8.9269326457061909e-51,1.1441282700943549e-67,1.0674147729571553e-40,1.9209451866605221e-60,3.7217953165970262e-32,3.6091194613757998e-48,5.7997561502938887e-49,1.6035434387202823e-41,3.8338895907176363e-73,4.1058215206568815e-81,2.2425990720572796e-49,7.1051308808655227e-63,3.2951856267431773e-80,0.88129999999999997,0.0,0.0,0.0,0.0098899999998998869,0.108803,0.0001,5.1813096337089138e-15,4.5725872769491268e-14,4.5725864055760341e-14,4.8327472174451961e-21,5.4225802907270642e-21,3.4807118500018327e-15,3.7487046301960156e-21,1.8863057833341924e-29,1.9765332537039921e-29,5.1580250282201083e-34,2.4638631542206427e-25,6.1024984777853759e-20,5.8853808110672768e-24,2.1202083891283956e-34,1.4829485721137582e-37,1.8739879386696053e-39,1.1233831661393585e-43,6.688649694844594e-20,7.4606732920847453e-52,1.5653755079555613e-59,2.6257144981368026e-61,1.8629712496498841e-69,4.9287972134972813e-66,6.3809312538487411e-25,3.7217950523165494e-32,2.4471308725649473e-39,3.0241477494002811e-40,2.9696027663497733e-21,6.0931666513586734e-46,3.3233019503971028e-54,2.012884719967899e-32,1.7044089269332122e-62,6.9792592089163134e-25,2.7998716908099732e-30,1.2578844200265155e-37,8.1458939524857728e-45,5.8915435357820824e-45,5.3093447021535146e-46,6.2277784193403807e-53,5.494074965168636e-34,5.5943169921402468e-41,3.3461472898635528e-49,2.24634755909888e-42,1.7723218414894335e-49,5.4633461814212552e-40,4.3305839455495963e-43,4.8360199678595152e-33,2.2759874964367182e-40,9.3477780865064574e-53,6.8083263522579665e-61,2.2893015185132871e-40,6.2585264603314568e-41,4.6177768459610487e-42,4.3180030752608933e-49,1.7075858045415567e-50,2.9900562649847684e-49,4.8906619904623813e-51,4.9797530447280995e-65,1.4192242706797318e-70,1.5913817852670864e-70,5.5361646715958684e-46,5.2611493833411711e-53,3.6403215611956091e-53,2.0934696883980353e-54,3.1627804785547213e-67,1.690642880777511e-34,4.4452227689819893e-72,5.2257328966718983e-58,2.5786082423270694e-65,5.8064207561621831e-72,1.1596493613329416e-72,2.6421974053585456e-80,8.2652205736554178e-82,2.3668714501710629e-91,1.8584766567172266e-99,6.4655384324108962e-40,1.5811811022896891e-46,3.7444985981804778e-49,1.1805927715825256e-92,2.441255975272753e-100,1.2625274578375334e-100,1.204680803257011e-58,8.8453459098110435e-64,1.658377144936076e-58,1.6078948076392343e-47,1.0883245356411181e-63,4.5505981888909727e-70,1.720610831080311e-71,1.3241719994602965e-76,8.2306211404251246e-84,1.1560948321210403e-84
7.868209264289834e-17,0.0023000617305697323,6.557683771803194e-32,2.3567715249817963e-27,2.8879260324573461e-21,6.5575773146739202e-32,2.6902608553947063e-20,3.2375325243809146e-33,2.1846928516467423e-56,9.6814005567631962e-45,2.6391277095176189e-48,3.4798278559019544e-45,1.3233381584709814e-37,2.3468792080602291e-25,5.7268210226115043e-39,1.3092021005657151e-56,5.0195356885981283e-52,1.8111421997754083e-40,3.4983673082949401e-53,3.4881291470163589e-77,1.437613005409356e-49,1.5989729852689355e-66,8.5912235045338225e-40,2.8096479156696336e-59,2.9956242087929985e-31,5.8123747570018139e-47,2.3320568414426708e-48,1.2906313922482609e-40,3.0858475948716267e-72,1.1508046548298234e-79,3.6115312163458155e-48,2.2889470222278584e-61,2.1304802919487082e-78,0.88129999999999997,0.0,0.0,0.0,0.0098899999997990734,0.108803,0.0001,1.03988522016389e-14,9.1771491536420127e-14,9.1771478474724586e-14,1.7498589519542576e-20,2.1803951603257646e-20,6.985500983175903e-15,1.5073184351915304e-20,1.3182942414914285e-28,1.1671168984283971e-28,4.1516298904042874e-33,9.90708380366857e-25,2.453708506856331e-19,2.3664853959273616e-23,1.7007143115468037e-33,1.1936057763404862e-36,1.5082578247618681e-38,1.8090686628891507e-42,2.6893897172396523e-19,2.4034175630142579e-50,1.0086645096898174e-57,1.6919040079799561e-59,2.4009762696115427e-67,3.1759541147989633e-64,2.5657439790571573e-24,2.9956237746169121e-31,3.940651072093397e-38,4.8702105450521774e-39,5.9585653564737459e-21,9.812861052855066e-45,4.881306512304529e-53,1.6200958650551976e-31,1.0982520513153674e-60,2.8057560437381373e-24,1.6813541172359965e-29,1.4943960179329459e-36,1.9254077911151295e-43,1.3925600830048041e-43,1.2550004512202223e-44,2.5243664790385491e-51,2.2091428898817215e-33,4.5027920195960979e-40,4.5503900455986754e-48,1.8079967348260024e-41,2.4345136201554427e-48,4.3930271341694448e-39,6.9673542716634581e-42,3.8924028610271717e-32,3.6274963923962991e-39,3.0085664823701087e-51,4.380076463676958e-59,3.6697594064850839e-39,1.0079046751459075e-39,5.4860262993197041e-41,1.0188369921346409e-47,3.9692998294367064e-49,7.0666240919613543e-48,1.1560332497444146e-49,3.2058184379067262e-63,1.8258506449079536e-68,1.0244797309392485e-68,4.4551394420211743e-45,8.4636281295236852e-52,5.8613016234816358e-52,3.3375247088951061e-53,9.3070730469058138e-66,6.7980007215073901e-34,2.8758237213671458e-70,1.683510063152745e-56,1.6616158870094286e-63,7.4835418492388419e-70,1.4945989944692287e-70,6.8104132233091312e-78,2.1305652978164114e-79,1.2202558797576036e-88,1.9163121095406858e-96,7.6812090980095737e-39,3.7328333177638991e-45,4.4531084086513549e-48,6.0866224162196874e-90,2.5172274735034975e-97,1.3018171784046457e-97,3.9036254372098524e-57,5.7336134782583028e-62,5.3426849817119122e-57,1.2941747697074756e-46,7.006305481873794e-62,5.849750516873756e-68,7.2300082187169763e-70,1.1095637295727474e-74,1.3772078545333895e-81,1.9346073551272737e-82
