Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393),S(2871),C6H7(2400),S(3154),S(3227),C6H7(3200),CH2O3(139),CH3O2(85),S(1826),S(1504),S(4018),S(4379),S(4378),S(4400),S(4225),S(5131),S(5168),S(2471),S(5526),S(2681),S(4920),S(5903),S(5631),S(1278),S(6437),C5H8(1977),COO(115),S(2961),S(3450),S(3334),S(1529),S(1687),S(1803),S(1807),S(1519),S(7307),S(6868),S(6905),S(7163),S(6885),S(8703),S(7157),S(8374),S(8785),S(9152),C7H8(2430),S(9324)
0.0,0.0027261219885078266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88129999999999997,0.0,0.0,0.0,0.0098899999999999995,0.108803,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.916907982779981e-20,0.0027261219885078266,8.6235116718076105e-36,1.9908074030564988e-31,1.156364122416339e-22,8.427847000302069e-36,3.0362283462263945e-22,1.1410808691483508e-37,7.7117720619603513e-59,5.3348247870350055e-48,9.5766610493221794e-52,2.5704779794679305e-51,3.3713008116027588e-38,2.7940561095123573e-27,2.6589985635902246e-43,9.4235242499001104e-63,3.0119810619927599e-58,1.3164858133419286e-44,7.8547463316593186e-60,2.135911856964237e-86,8.8207811548542295e-58,1.5191337179940903e-74,2.3886445800595451e-45,1.9343037392473419e-68,4.7829959041460939e-38,1.103065184904662e-55,9.4468069164701102e-52,3.6963612008305132e-47,7.3422586281821458e-77,4.3457467776656878e-90,2.0409843911670762e-56,5.2510704707906277e-72,9.8326736720003766e-92,0.88129999999999997,0.0,0.0,0.0,0.0098899999999990003,0.108803,0.0001,4.7817721013924059e-17,4.1158665435014857e-16,4.1158630082407543e-16,1.6664973186118684e-25,1.6679217118950618e-25,1.2808826064548015e-16,1.0656950836486958e-25,5.198224681902434e-36,6.6155944306375184e-36,1.1651682820769292e-40,1.3652281773160142e-29,9.1925256674936016e-24,3.2194415602916948e-28,7.0813989872028989e-41,1.3201638033450241e-43,4.2306786568757628e-45,2.2019554680039621e-51,1.2282984264147268e-23,9.5395652162084914e-62,8.624935882980166e-72,4.8331738150580248e-73,1.4423665024385853e-83,5.9846409680530538e-78,9.8162397569754689e-29,4.7829961416107446e-38,1.2384300289736508e-47,1.6137609901887134e-48,6.5623964086568798e-23,7.0726103422598247e-54,7.1217019774649275e-62,5.9387696129121049e-38,9.0988936195663393e-75,5.971647819011278e-29,5.8641764214941267e-34,2.096653926218432e-43,5.4287309809465745e-53,4.2482625116966118e-53,3.7350834159168536e-54,4.8440423194377456e-63,2.4699743969464874e-37,1.0009380577675877e-46,5.5212906823502444e-57,1.6556703182163983e-47,3.1180711447478457e-57,1.4037790238625842e-45,6.3737249374614855e-51,1.4023481037252114e-39,2.8412884078171872e-49,6.0214085100062858e-63,3.7609791439487464e-73,2.8413764607093729e-49,1.4959570999349621e-49,1.5384478178407875e-47,6.2343585593394998e-57,1.0311448086387067e-57,3.9834007942956421e-57,2.2686401209995504e-58,2.4199379860440121e-77,1.8807729003606303e-84,7.7683639555790517e-82,9.7398223165927735e-51,3.9469617020315188e-60,2.5218696030604656e-60,6.5284034482831294e-61,5.5346103421989472e-77,1.5375154383335013e-38,2.4504145386878117e-84,2.0773927762945083e-67,7.2969188717749346e-77,7.1415398454877774e-86,1.4785100008025682e-86,3.2652521840600086e-96,1.8897848066903243e-97,2.490235276757289e-109,1.2983120419381302e-119,5.5400259770315246e-46,9.036590871489527e-55,2.5984976315293773e-55,3.5189056301973046e-110,3.1815218773274423e-120,1.5935806539412257e-120,5.7876770404383222e-68,2.7748239611721364e-75,3.419576422230558e-68,1.0737676163515303e-53,9.2706224940774098e-76,4.384239896249148e-84,1.0017746136121154e-79,7.0071131168977415e-87,1.8143061741699575e-96,2.4313505424156098e-97,1.1820839342855458e-97,1.1268134666291221e-63,4.0041182290091918e-106,5.9533016844825088e-99,2.003967694842385e-102,6.817082891948519e-110,1.5865830385914254e-101,1.2599046620881011e-113,2.984182706022867e-112,3.786747160033643e-116,9.0419730008234302e-121,2.8056950328215438e-132,7.1940266896978634e-47,5.5247466557074078e-140
2.7767342351783945e-19,0.0027261219885078266,5.1452056114048135e-35,1.2024475606187109e-30,3.237819537612024e-22,5.0904195814011127e-35,8.5014402514683642e-22,6.8921291258457614e-37,4.6579103250473229e-58,3.220736139727194e-47,5.7844657728972664e-51,3.0506314848667388e-50,9.4396422707660623e-38,7.8233571075410142e-27,1.6060351325641067e-42,1.1187895810587754e-61,3.5758239169794459e-57,7.9515743133553385e-44,9.3251549202069028e-59,8.8138989366118765e-85,1.9731731760076763e-56,4.7742491020022381e-73,2.8357984163680529e-44,6.0837048248515799e-67,5.6783727328833834e-37,2.4675126940276666e-54,5.7058713767162176e-51,4.2949370577419602e-46,8.7167294414692288e-76,2.5018205147427335e-88,4.5655997837349465e-55,2.1668686289250326e-70,1.1183954015970859e-89,0.88129999999999997,0.0,0.0,0.0,0.0098899999999972014,0.108803,0.0001,1.3388961883894965e-16,1.1524426312957032e-15,1.1524416417663729e-15,1.0057341153792819e-24,1.0074247121977005e-24,3.5864705881580264e-16,6.4367977834118771e-25,6.1601139288393979e-35,7.8116964475504452e-35,1.3832881576320439e-39,8.2459781781841644e-29,5.5522845860915178e-23,1.944542701170248e-27,8.4068853771397838e-40,1.5672984645112584e-42,5.0226593829552657e-44,4.9256841314392797e-50,7.4189212701567534e-23,3.9365266029706354e-60,6.4926336945690261e-70,3.6382910666093859e-71,1.9688223376461443e-81,4.5050867990580042e-76,5.9290088080608799e-28,5.6783730133319155e-37,2.7703169771591174e-46,3.609918394281442e-47,1.8374690553119111e-22,1.5821146484055363e-52,1.5925776077000388e-60,7.05050621753061e-37,6.8494170997798158e-73,3.6068720489373411e-28,3.5476234668618603e-33,2.4927907010138936e-42,1.2160830025963473e-51,9.5164775614133376e-52,8.3669143170635639e-53,1.9944786166606128e-61,1.4918645341833021e-36,1.1883136597914165e-45,1.2324419593542124e-55,1.9656113564049771e-46,6.9601830709810787e-56,1.6665588807298788e-44,1.3729944430761931e-49,1.6648675442577968e-38,6.3555357222270066e-48,2.3949945953884459e-61,2.730250531849683e-71,6.3558990493607322e-48,3.3463959549466628e-48,1.8291184660688464e-46,1.3965353834474261e-55,2.309654314582354e-56,8.9231587843826253e-56,5.0819526954219025e-57,1.7568064412700884e-75,2.5672253814340638e-82,5.6393957376309949e-80,1.1563107601384719e-49,8.8291392152076508e-59,5.6413156917778532e-59,1.4603039699830576e-59,2.2831510013627775e-75,9.2865932484285458e-38,2.6168120310433047e-82,8.5724185533489919e-66,5.4929378180832721e-75,9.7481656744976961e-84,2.0181586283595308e-84,8.0553447532713446e-94,4.6620818685956698e-95,1.1083000204979872e-106,1.0413826350269931e-116,6.5867452168979609e-45,2.0242634003659012e-53,3.313352604067538e-54,1.5661183580520159e-107,2.5519147395294872e-117,1.2782190781843242e-117,2.7433982331011486e-66,2.3952619723762107e-73,1.4110977899497151e-66,1.2747890214190406e-52,6.7299511488914547e-74,5.7726899174157062e-82,4.1338250699458665e-78,5.274747217505629e-85,2.4765025595020588e-94,3.318760831003841e-95,1.6135286676992261e-95,4.6498448624221229e-62,9.8780624906924127e-104,8.1261751645338882e-97,2.735389275061176e-100,1.6817566830619657e-107,2.1656647265115112e-99,3.1081454529460403e-111,7.3618932962097142e-110,9.3418118445450381e-114,4.0241696731147759e-118,2.2504419813825287e-129,8.5532488786303927e-46,7.9820221910005347e-137
6.346821108979188e-19,0.0027261219885078266,2.463340383869678e-34,5.7892671395183e-30,7.4007303473884887e-22,2.4508178975160881e-34,1.9431867590090129e-21,3.3182641794962489e-36,2.2425833150361498e-57,1.5491217213777804e-46,2.7851375541378762e-50,2.9929009437036716e-49,2.1576325182251456e-37,1.7881959107223982e-26,7.7323678252577938e-42,1.0984954847058822e-60,3.5107651264218202e-56,3.828340746353429e-43,9.1554925492096344e-58,3.4866897584590268e-83,3.8986564543829192e-55,1.0640937306319538e-71,2.7842027923740489e-43,1.3593398215374443e-65,5.5750600118641525e-36,4.8753892634842428e-53,2.7471314500657385e-50,4.1684041586766271e-45,8.5581366510330382e-75,1.1208675188438986e-86,9.0208529496474741e-54,8.5719141511039184e-69,1.0124790331654148e-87,0.88129999999999997,0.0,0.0,0.0,0.0098899999999936053,0.108803,0.0001,3.0603341448884998e-16,2.6341545816545848e-15,2.6341523214868158e-15,4.8337406221874743e-24,4.8503163113888706e-24,8.1976437119045573e-16,3.0990405205239636e-24,6.0244059609380728e-34,7.5813618557538761e-34,1.3581206904689994e-38,3.9700835204302495e-28,2.6731850884956663e-22,9.3621360386579438e-27,8.2536090257751066e-39,1.5387829204378395e-41,4.9312718551512806e-43,9.7323124017249576e-49,3.5718899859323362e-22,1.5572492953359198e-58,5.1335253788427257e-68,2.8766846271675213e-69,3.1102538287423327e-79,3.5620338882090304e-74,2.8545625135999705e-27,5.5750602840974962e-36,5.4736731932909654e-45,7.1325887359660731e-46,4.1999201277818124e-22,3.1259919568489789e-51,3.1443980911592476e-59,6.9222265533636142e-36,5.4156230271813755e-71,1.7365503351587852e-27,1.713793850639758e-32,2.4551535922932006e-41,2.410115756760858e-50,1.8860399147871599e-50,1.6582128070019577e-51,7.8516708681522867e-60,7.1826855227490594e-36,1.1666933927274459e-44,2.4237213970367328e-54,1.9298479422343962e-45,1.3688503458424342e-54,1.6362213435663174e-43,2.6534511608869649e-48,1.6345765638055743e-37,1.2556115221179722e-46,9.2639002296419676e-60,2.1103276296630148e-69,1.2557552283455229e-46,6.6119134561740252e-47,1.8015017340132238e-45,2.7676825531052413e-54,4.576563082743123e-55,1.7684496034069372e-54,1.0071764163833505e-55,1.3579434763105138e-73,4.05551503667582e-80,4.3589625799127843e-78,1.1352707588360598e-48,1.7444648092109651e-57,1.1146264362818612e-57,2.8849956281307804e-58,9.025513798111533e-74,4.4710948960151206e-37,2.4353142259325098e-80,3.3911627387966945e-64,4.3430997486217334e-73,1.5399709006542681e-81,3.1881951717702579e-82,2.5428304222283037e-91,1.4716802915988551e-92,6.9925068016908625e-104,1.3134651961013403e-113,6.4872959961301989e-44,4.0117720402246264e-52,3.3950794348394942e-53,9.8809826517461211e-105,3.2186547785462878e-114,1.6121800170195795e-114,1.4161933778805633e-64,2.4682621843561489e-71,5.582162564234492e-65,1.2516007397902065e-51,5.2019059793593877e-72,8.913819252324435e-80,1.6352774364442855e-76,4.1705266327098646e-83,3.9122091274416284e-92,5.2427557766988938e-93,2.5489442872162189e-93,1.8394351098957813e-60,3.1181670526150072e-101,1.2837180632370955e-94,4.3211855250827554e-98,5.308723699979469e-105,3.4211725606901518e-97,9.8112919179813215e-109,2.3238891453316374e-107,2.9488899642171032e-111,2.5388855878308777e-115,2.8383590056810941e-126,8.4241086597316566e-45,2.0128619250118728e-133
1.3486994856580776e-18,0.0027261219885078266,1.0729975737384896e-33,2.5283249948186485e-29,1.5726551884481729e-21,1.070336558528066e-33,4.1292736379884939e-21,1.4491737485049021e-35,9.7939505126107838e-57,6.7520612084948929e-46,1.2164902211208673e-49,2.6432269543525655e-48,4.5849690978220937e-37,3.7999163121092535e-26,3.3769281781816439e-41,9.7171675125589817e-60,3.1052319968544568e-55,1.6719369841378389e-42,8.0979297439412687e-57,1.2443740850367111e-81,6.9374464469852741e-54,1.9891200171110407e-70,2.462594222958915e-42,2.5542316551389278e-64,4.9310774279204619e-35,8.6754946733996863e-52,1.1997444771165558e-49,3.666056916910247e-44,7.5695749427106158e-74,4.2090490799787338e-85,1.6052115639406684e-52,3.059253370147017e-67,7.6736899025562312e-86,0.88129999999999997,0.0,0.0,0.0,0.0098899999999864114,0.108803,0.0001,6.503210057880472e-16,5.5975784682960873e-15,5.5975736722710896e-15,2.1036455127318591e-23,2.1182605464150011e-23,1.7419978600771923e-15,1.3534319474427184e-23,5.2869574735563559e-33,6.5538618291799792e-33,1.2012424590983518e-37,1.7338397653532712e-27,1.167449338307432e-21,4.0886907623161978e-26,7.2996529435619822e-38,1.3610360563450235e-40,4.3616453747920547e-42,1.7318096341457842e-47,1.5599371021968708e-21,5.5577015123419603e-57,3.6692223316688132e-66,2.0561299907728223e-67,4.449108299847104e-77,2.5459888951035957e-72,1.2466624411497528e-26,4.9310776631705875e-35,9.7400864124732014e-44,1.2692054528585117e-44,8.9247912472355201e-22,5.5625357394897738e-50,5.5871859054471222e-58,6.1226269744941322e-35,3.8708535597507637e-69,7.5839426073533818e-27,7.5352476639844101e-32,2.1852831792083981e-40,4.3149159266676854e-49,3.3766438133019918e-49,2.9687609106891118e-50,2.7754153379905694e-58,3.1368674597944493e-35,1.0319270844965218e-43,4.2727686953015626e-53,1.7069269718604306e-44,2.4133509834487817e-53,1.447190701284664e-42,4.6691414188290681e-47,1.4457639906596752e-36,2.233810281168873e-45,3.2685937006217982e-58,1.4909941381373456e-67,2.2343229983090201e-45,1.1765543022517269e-45,1.6034807129688075e-44,4.9548432370788925e-53,8.1904691533409303e-54,3.1661091641682534e-53,1.8031858005156822e-54,9.5943953763516087e-72,5.8010761116215192e-78,3.0797507904074444e-76,1.0041305677619245e-47,3.104094991834061e-56,1.9834093224085208e-56,5.1325557097817828e-57,3.2165516077274758e-72,1.9526446080695559e-36,1.8693101581345751e-78,1.2102813270632829e-62,3.1042646430042227e-71,2.2028771324564052e-79,4.560606853987384e-80,7.2772406763354946e-89,4.211758273922179e-90,4.0029785356580326e-101,1.5039517880046328e-110,5.7742125711164769e-43,7.1822367465636253e-51,3.0824113155519035e-52,5.6565352913767245e-102,3.6854433795853041e-111,1.8459880264594482e-111,5.6321432035809141e-63,1.9688664765223613e-69,1.9922341939968031e-63,1.1070288170852195e-50,3.6753183940093882e-70,1.2603051986723916e-77,5.8360272227361517e-75,2.9808360480733002e-81,5.5961219525276832e-90,7.4993827345220818e-91,3.6460800986571906e-91,6.5648155966521776e-59,8.9235451140063798e-99,1.8362641047211293e-92,6.1811460642280127e-96,1.5192416875660886e-102,4.893741696854532e-95,2.8077520021049977e-106,6.6504343241259249e-105,8.4391031920977934e-109,1.453369679590339e-112,3.2498643182032159e-123,7.4981308904754699e-44,4.6095583384256302e-130
2.776734235178395e-18,0.0027261219885078266,4.4739229056796327e-33,1.0555258935119883e-28,3.2378194628828993e-21,4.4684443849767626e-33,8.5014530409679421e-21,6.0500201658603343e-35,4.0887815417749862e-56,2.8077379619173682e-45,5.0798628297296162e-49,2.2151560411988932e-47,9.4396422465062808e-37,7.8233571206840108e-26,1.4098010406074939e-40,8.1697477610978725e-59,2.6101345987711247e-54,6.9800077930811432e-42,6.8067983349596001e-56,4.2044538997031779e-80,1.1701002551428496e-52,3.4225992340420222e-69,2.0699561069297952e-41,4.4409425333059458e-63,4.1448676692258256e-34,1.4632489703003834e-50,5.0086970158425813e-49,3.0729381785798369e-43,6.362683828171573e-73,1.4519865295459942e-83,2.7074204822544783e-51,1.033651284545538e-65,5.3358081211415206e-84,0.88129999999999997,0.0,0.0,0.0,0.0098899999999720253,0.108803,0.0001,1.3388961883840279e-15,1.1524426185690148e-14,1.1524416339213194e-14,8.7212620512771606e-23,8.8433206673061309e-23,3.5864602944115802e-15,5.6503080548396586e-23,4.3756499283172992e-32,5.26970586909708e-32,1.0097167342635208e-36,7.2384396177181005e-27,4.8738643157436152e-21,1.7069478980062337e-25,6.1348381609329444e-37,1.1440327960816455e-39,3.6662110497603053e-41,2.9209387415602271e-46,6.5124211627248464e-21,1.8778145589506051e-55,2.4814874284965322e-64,1.3905564385116728e-65,6.0202673057978237e-75,1.721848130109153e-70,5.2045702472731251e-26,4.1448678576527262e-34,1.6428003181491923e-42,2.1406984707784966e-43,1.8374409385831265e-21,9.3820298093488646e-49,9.3963670942137927e-57,5.1464301248877843e-34,2.6178502178849151e-67,3.1661225634445522e-26,3.1881550229269383e-31,1.8599555861593328e-39,7.366301537709952e-48,5.7645084067013587e-48,5.0681962312789639e-49,9.2045231942528668e-57,1.309580403418703e-34,8.6739687770927857e-43,7.0749262255002574e-52,1.4347721467487158e-43,3.9967475263182749e-52,1.2164029618618043e-41,7.8310379853200674e-46,1.2152509589902241e-35,3.7660174363923565e-44,1.0980219223480412e-56,1.0024442353608806e-65,3.7677487098276768e-44,1.9844295511361199e-44,1.3647672446522477e-43,8.457957191587387e-52,1.397191213119435e-52,5.4050605098514672e-52,3.0783544504245621e-53,6.4508429693357465e-70,7.8491416602918376e-76,2.0706782918968377e-74,8.4402625358423089e-47,5.2352165618586169e-55,3.3452798007542609e-55,8.6529610976245167e-56,1.0837086866582015e-70,8.1519068665183065e-36,1.3076095487011141e-76,4.0892632359596898e-61,2.0994137118744537e-69,2.9808100670877279e-77,6.1711573013641577e-78,1.9698209302968986e-86,1.1400520903830051e-87,2.1672953220309918e-98,1.6286228423917657e-107,4.9145936348438044e-42,1.2260690650077871e-49,2.6495088013318458e-51,3.0625651341959809e-99,3.9909505912836035e-108,1.9990124055258552e-108,1.9985969979978336e-61,1.3994973361947491e-67,6.7313092447199489e-62,9.3052531148144613e-50,2.4711100880572994e-68,1.695267006151365e-75,1.9717535108392516e-73,2.0158311130648762e-79,7.5719222600416569e-88,1.0147196271894726e-88,4.9334040869108074e-89,2.2181017361486304e-57,2.4153223203566794e-96,2.4845908960597416e-90,8.3635364446800352e-94,4.1120836628828088e-100,6.6215845258963475e-93,7.5995070471995553e-104,1.8000343489376044e-102,2.2841958487247492e-106,7.868217950033614e-110,3.5189832986780459e-120,6.3818687777873141e-43,9.9827957176114215e-127
5.632803734219029e-18,0.0027261219885078266,1.8266166438636511e-32,4.3121675675750853e-28,6.5681478798162903e-21,1.8255052915885284e-32,1.7245834427008582e-20,2.4716347605984747e-34,1.6704006711081402e-55,1.1380520933355245e-44,2.0763535859003982e-48,1.8053281799032664e-46,1.9148988504162356e-36,1.5870238761037709e-25,5.7594972674425013e-40,6.7012507884178318e-58,2.1399460436508238e-53,2.8515609402262179e-41,5.5806252594439175e-55,1.3823292379563402e-78,1.9218882942967332e-51,5.6435157881165878e-68,1.697070617559791e-40,7.4762076837255284e-62,3.398212890612573e-33,2.4033907945454273e-49,2.0462161562076464e-48,2.5158882943875885e-42,5.2165125994645992e-72,4.7947484965287191e-82,4.4469349610310488e-50,3.3984108133647004e-64,3.5579343739886025e-82,0.88129999999999997,0.0,0.0,0.0,0.0098899999999432515,0.108803,0.0001,2.7160465535663339e-15,2.3378121400171215e-14,2.3378101534591644e-14,3.513993860533284e-22,3.6127849339802313e-22,7.2753669894135461e-15,2.3083320171009619e-22,3.48019057478288e-31,3.9738961822385022e-31,8.2782686194111291e-36,2.9571386903604856e-26,1.9911269981668474e-20,6.9734390522525422e-25,5.0281374132277577e-36,9.3794717655369411e-39,3.0057572209331574e-40,4.7976134229414359e-45,2.660529050562672e-20,6.1737962690329768e-54,1.6323929327945204e-62,9.1474753787767064e-64,7.9222734692009382e-73,1.1326821167461817e-68,2.1262367354654873e-25,3.3982130298207291e-33,2.6982794244339877e-41,3.5160969762329323e-42,3.7273149274837417e-21,1.5410012946889765e-47,1.5344812318737282e-55,4.2193432597038008e-33,1.7220962622195169e-65,1.2934446114266245e-25,1.3370632679749658e-30,1.5627743378394607e-38,1.2390120895524763e-46,9.6958987261142504e-47,8.524748219928431e-48,2.9221115709151294e-55,5.3500631587028414e-34,7.1114434165277963e-42,1.1210405618090219e-50,1.1763082616020449e-42,6.3349908321489355e-51,9.9720189534968723e-41,1.2825685339068754e-44,9.9633486492040268e-35,6.1803465156914633e-43,3.5994198243419998e-55,6.5743195320799776e-64,6.1860314599390463e-43,3.259427396007887e-43,1.1467065311741186e-42,1.4223563133800129e-50,2.3465119320283057e-51,9.0912092953910759e-51,5.1778165896554292e-52,4.2309086500311202e-68,1.0327562696751952e-73,1.3580906284795968e-72,6.9197389041090847e-46,8.5978953576389264e-54,5.4945338173022096e-54,1.4199901492500259e-54,3.5428334695050934e-69,3.3303199506092864e-35,8.7446036845836726e-75,1.3444577650539192e-59,1.3810618712675265e-67,3.9225710961436734e-75,8.1208789870459639e-76,5.1848530781922513e-84,3.0007989436093889e-85,1.1409933892471223e-95,1.7148532735154827e-104,4.1293462558295458e-41,2.0620402500179638e-48,2.2371242603439355e-50,1.612316765661375e-96,4.2022588163242595e-105,2.1048538139552458e-105,6.7267180975593577e-60,9.4280493060420121e-66,2.2131073195097484e-60,7.6290128851006062e-49,1.6207213610948631e-66,2.2239300151906616e-73,6.4820134471908034e-72,1.3259428383829673e-77,9.9631018810912324e-86,1.335173234130925e-86,6.4913963917560515e-87,7.2926218264812488e-56,6.3568524429537856e-94,3.2692253033741202e-88,1.1004804223677021e-91,1.0822404996992103e-97,8.7127282611615523e-91,2.0000021813039757e-101,4.7373345256181559e-100,6.011725089049507e-104,4.1416588807362003e-107,3.7047285288541151e-117,5.3621822522850621e-42,2.101972782313102e-123
1.13449427323003e-17,0.0027261219885078266,7.3812223573813404e-32,1.7430469936316191e-27,1.3228804185935826e-20,7.3789839270804932e-32,3.4734687519415226e-20,9.9907761551507113e-34,6.7520265682326718e-55,4.5287325840067177e-44,8.4021647105424467e-48,1.4448152728517795e-45,3.8567680879236333e-36,3.1964002134561819e-25,2.3280808901260004e-39,5.4323829702611036e-57,1.732983791054397e-52,1.152646528381313e-40,4.5193362130082583e-54,4.4835308848351109e-77,3.1154478962470569e-50,9.0620435152471035e-67,1.3743245612429695e-39,1.2509351938992761e-60,2.7519608273511736e-32,3.8959999400204027e-48,8.271132835891924e-48,2.0360247064020641e-41,4.2244671181718865e-71,1.5411460186642675e-80,7.2086365319925455e-49,1.1022609128308896e-62,2.3240099753804611e-80,0.88129999999999997,0.0,0.0,0.0,0.0098899999998857038,0.108803,0.0001,5.4703472838923217e-15,4.7085510972674349e-14,4.708547137132553e-14,1.3823431539174385e-21,1.460345345719439e-21,1.4653107685466505e-14,9.3306213149838732e-22,2.6589445924826129e-30,2.7706157109229821e-30,6.7039577086551327e-35,1.1953226764736878e-25,8.0484083656454411e-20,2.8187755017564842e-24,4.0693696630749053e-35,7.5957389431502272e-38,2.4341010922639527e-39,7.7770173970369507e-44,1.0754223255127537e-19,2.0024254297426317e-52,1.0591361638114514e-60,5.935104161669331e-62,1.0281427627873472e-70,7.3491359735366003e-67,8.5945885861635137e-25,2.7519609153444221e-32,4.3739460717694332e-40,5.699723027215425e-41,7.5068643604593484e-21,2.4980297683787573e-46,2.459158293796489e-54,3.4169156018927729e-32,1.1173378776231438e-63,5.2281501471874183e-25,5.6843230636919958e-30,1.3269109309003089e-37,2.1028160219667608e-45,1.6455583602770876e-45,1.4468098874680084e-46,8.9049589867389331e-54,2.1625809932775735e-33,5.7590308606164732e-41,1.6972436380190229e-49,9.5259743010198947e-42,9.5966971045102075e-50,8.074324318419731e-40,2.0758843621322708e-43,8.0685571067870764e-34,1.0001311858446438e-41,1.1656091026002924e-53,4.2582741346013706e-62,1.0019704888761922e-41,5.2836589764060325e-42,9.7363859996426301e-42,2.4130598389147313e-49,3.9704017706181623e-50,1.5428989676677461e-49,8.7877235827028774e-51,2.7407433420109965e-66,1.3399379652669624e-71,8.7975679266608484e-71,5.6036248234404062e-45,1.3934435801189379e-52,8.9065574036656297e-53,2.2977864292523838e-53,1.136241972408657e-67,1.3461685756896137e-34,5.7200896852543577e-73,4.3607001923979981e-58,8.9607670083143497e-66,5.0907215876898879e-73,1.0539290286315464e-73,1.3458393309688464e-81,7.789303977199194e-83,5.9236104483482401e-93,1.7805990086655016e-101,3.5061200447871469e-40,3.4989301767757932e-47,1.9041398441574272e-49,8.3705449939513867e-94,4.3633691723476554e-102,2.1855518174646628e-102,2.2069445201052544e-58,6.188878231885611e-64,7.1781612698015755e-59,6.1781751477932825e-48,1.0498868928807526e-64,2.8809518852989696e-71,2.1020634245091913e-70,8.6016969550611619e-76,1.2927750938965052e-83,1.7324961829918715e-84,8.4231118194689705e-85,2.3653363329900317e-54,1.6497934242761714e-91,4.2420553527468665e-86,1.4279684443076927e-89,2.8086707298910573e-95,1.1305511295097136e-88,5.1900785820728718e-99,1.2294020756801809e-97,1.5602134865085241e-101,2.14960915681841e-104,3.8457142272357872e-114,4.5528891707180622e-41,4.363958704428505e-120
