Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393),S(2871),C6H7(2400),S(3154),S(3227),C6H7(3200),CH2O3(139),CH3O2(85),S(1826),S(1504),S(4018),S(4379),S(4378),S(4400),S(4225),S(5131),S(5168),S(2471),S(5526),S(2681),S(4920),S(5903),S(5631),S(1278),S(6437),C5H8(1977),COO(115),S(2961),S(3450),S(3334),S(1529),S(1687),S(1803),S(1807),S(1519),S(7307),S(6868),S(6905),S(7163),S(6885),S(8703),S(7157),S(8374),S(8785),S(9152),C7H8(2430),S(9324),S(9469),S(9648),S(1514),S(9471),C7H7(978),S(10368),S(1071),S(10450),S(10434),S(10597),S(10596),S(10451),S(10556),S(10754),S(10789),S(10799)
0.0,0.0025627869798884955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88129999999999997,0.0,0.0,0.0,0.0098899999999999995,0.108803,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7849802298204286e-19,0.0025627869798884955,5.4686333962606187e-36,1.5126576676603738e-31,5.1537665116219234e-23,5.4219349253743762e-36,2.2346163565807444e-22,1.2213253416435308e-37,1.2923105356723763e-59,2.1554563041753827e-48,4.0088727748876123e-52,2.1711472763888154e-51,7.1179460588192458e-39,2.0141583616283114e-27,2.5564614878823647e-43,7.3538874671302828e-63,2.5460606695457521e-58,1.0562476170305165e-44,9.7866354200987587e-60,7.250608954031547e-87,7.5046495412558333e-58,9.6701548004732538e-75,1.108462089915904e-45,3.40825840116534e-68,6.9661737204590388e-38,1.4948841330257175e-55,3.8205170858053574e-52,4.1737788130533073e-47,1.3928193607623071e-77,4.0368794377737571e-90,1.7968256945106481e-56,6.7024093505847235e-72,1.8567393219893907e-91,0.88129999999999997,0.0,0.0,0.0,0.0098899999999989881,0.108803,0.0001,5.1043907701599202e-17,4.4088914935222934e-16,4.4088892353337643e-16,3.3227448359515806e-25,3.3269772525268055e-25,7.8283014108543912e-17,2.1945940670711178e-25,1.4938729611924537e-35,1.9605941968159956e-35,3.3697352442866531e-40,2.146286180583106e-29,9.7934761830275701e-24,5.0773441300442252e-28,1.7554544746621828e-40,2.2154668075282205e-43,4.8754684891953209e-45,3.5728811533121838e-51,1.2076285407405858e-23,2.4742771990027601e-61,4.228204960768864e-71,1.4641217061404293e-72,8.3658543016532242e-83,2.1249827261666344e-77,1.0293081065108491e-28,6.9661738273956272e-38,3.4675179618990521e-47,4.4210030304626255e-48,4.8959378302183121e-23,1.4122118389649456e-53,1.1517258003068163e-61,6.2327684292547848e-38,4.5174085574798395e-74,7.9418060143680728e-29,4.143899854276572e-34,2.1268524571756363e-43,1.0586733661323263e-52,8.0246810363650752e-53,7.1241138643245116e-54,1.2853499539870456e-62,1.6784303455786901e-37,1.2665547454354939e-46,1.0388022198690455e-56,1.1919845250315736e-47,5.6838564009381002e-57,1.548634285576177e-45,1.1393869370765206e-50,3.7032661431001111e-39,1.3971155280321032e-48,2.0099975665468362e-62,1.8096843628119047e-72,1.3971910639034759e-48,5.6747860212530579e-49,1.1792064342858236e-47,8.898189725275874e-57,8.3730368957449417e-58,5.8696732513120651e-57,2.032863785789284e-58,1.2123358698880841e-76,8.8404037151211689e-84,1.5505194297261666e-81,4.9480819756788133e-51,3.7338177662304025e-60,2.462983708718744e-60,3.5136749094053356e-61,1.2944230326439132e-76,1.9742086214390964e-38,9.1720946679211763e-84,3.4048205213408122e-67,1.8576269314746774e-76,3.435549651376907e-85,7.0088882829340922e-86,2.1342247206255595e-95,9.6235808996132846e-97,2.3454523764032504e-108,1.9643296220444885e-118,7.3102721499311461e-46,1.8772244980316537e-54,3.5909971457329001e-55,2.1906846534538659e-109,3.7435836701994074e-119,1.8994858700222597e-119,6.8168871815012346e-68,5.2576369478055637e-75,7.2886562947906884e-68,1.9991021090509134e-53,3.7451419077088799e-75,2.2897596554757261e-83,5.4748806458735094e-80,5.391353346674284e-87,2.6836274061233862e-96,3.665256757803159e-97,1.7107805568536303e-97,4.4759964347669926e-63,7.0315445290697864e-106,5.7847666894939426e-99,2.2501824703515898e-102,1.3781278559652534e-109,1.8363058506396123e-101,2.3936109098441812e-113,4.7669934345366946e-112,6.2038784675579867e-116,2.9944901462785231e-120,8.3890184844755734e-132,8.1619037181933104e-47,2.0949387604253189e-139,2.9399046108910178e-149,1.1402531941453018e-156,4.390524784053403e-81,1.3379103219770862e-149,4.7019158565345864e-51,6.4525273932436039e-59,2.3774264874589074e-54,8.5603140427003462e-66,3.3363301450134276e-64,1.2586938567958851e-73,1.2586829688569989e-73,3.9711724234672049e-67,6.5734660089250968e-77,5.145534675997338e-79,5.2854069760050149e-87,1.200173344231617e-94
4.9979446434972e-19,0.0025627869798884955,3.2879241843214538e-35,9.1364520611743308e-31,1.4430546193035234e-22,3.2748486874220842e-35,6.2569271872858875e-22,7.376806549890145e-37,7.8055556331989512e-59,1.3006311614564015e-47,2.4214072045119376e-51,2.575847661408475e-50,1.9930248957743245e-38,5.6396434133516927e-27,1.5441027388623105e-42,8.7306938534207406e-62,3.0226832269934212e-57,6.3797356076122692e-44,1.161869369442825e-58,2.9919834228781641e-85,1.6787596791100261e-56,3.0375908251564059e-73,1.3159658610846107e-44,1.071216556809236e-66,8.2702414303881454e-37,3.3439960059669927e-54,2.30759231919276e-51,4.9173604168274931e-46,1.6535551442007375e-76,2.3228865583029982e-88,4.019426236691766e-55,2.7657673380084331e-70,2.1119069495246122e-89,0.88129999999999997,0.0,0.0,0.0,0.0098899999999971684,0.108803,0.0001,1.4292294156442795e-16,1.2344896164007278e-15,1.2344889848148181e-15,2.0044741867943952e-24,2.0094942554990704e-24,2.1919236714858217e-16,1.3255346519686921e-24,1.7695081171201236e-34,2.311774804757587e-34,4.0005502561975235e-39,1.2963568507606726e-28,5.9152579852059081e-23,3.0667158508450432e-27,2.0840140131232046e-39,2.6302021881025338e-42,5.7881524293043552e-44,7.992387263040043e-50,7.294074376938987e-23,1.0210167955088316e-59,3.1828852540744335e-69,1.1021536168697492e-70,1.1419343116128128e-80,1.5996331961992774e-75,6.2170209546727984e-28,8.2702415532390741e-37,7.7566924301073813e-46,9.889605298679668e-47,1.3708600150258512e-22,3.1590614105380952e-52,2.5747046600603822e-60,7.399540812062592e-37,3.4005903745938597e-72,4.7968431997964252e-28,2.5134470078385975e-33,2.5347287386205311e-42,2.3769263644617855e-51,1.8016959827093198e-51,1.5995019505428933e-52,5.3043874176392344e-61,1.0137719268322312e-36,1.503653789579173e-45,2.3173952219214717e-55,1.4151235580029921e-46,1.2681035808114082e-55,1.8385241670863784e-44,2.5214827323521696e-49,4.3965170614122004e-38,3.1250283184433918e-47,8.2076857940797889e-61,1.3482391452899297e-70,3.1253399820183836e-47,1.2694267947627724e-47,1.4053482772255704e-46,1.9977821922067709e-55,1.8796379252438778e-56,1.3178537344924184e-55,4.5641739276164757e-57,9.0322893665817657e-75,1.2066940314773881e-81,1.155164105103591e-79,5.8743543919624297e-50,8.3523177256884735e-59,5.5095863343023019e-59,7.8592856280186758e-60,5.3381194488359431e-75,1.1924220074885628e-37,9.8226098490976794e-82,1.4050084942497686e-65,1.3983749618021673e-74,4.6895075898651957e-83,9.5670962631512059e-84,5.2651096540200714e-93,2.3741284913153607e-94,1.0438631225397145e-105,1.575598606027649e-115,8.712196657965072e-45,4.2146904671751979e-53,4.5449231094690996e-54,9.7498245810766141e-107,3.0027471699557803e-116,1.5235871096891337e-116,3.2470022496199992e-66,4.5603238760475602e-73,3.0076844421803192e-66,2.3733463368903622e-52,2.7901963385089344e-73,3.0935030037122645e-81,2.2592027326802431e-78,4.0584370640903039e-85,3.6631002092911345e-94,5.0030087807082509e-95,2.3351842913238947e-95,1.8470358755511993e-61,1.7346589384548979e-103,7.8960993155644151e-97,3.0714586361525391e-100,3.3997923383488747e-107,2.506524424320325e-99,5.9049298251609145e-111,1.1759980499322475e-109,1.5304759607124996e-113,1.3327033992107801e-117,6.7287756131654906e-129,9.7271495558343772e-46,3.0267003987208357e-136,7.6484036381787392e-146,5.3407726881064999e-153,3.381524748916635e-79,3.4806838495252779e-146,5.5821178352165514e-50,1.4434009597682371e-57,5.3180579376470179e-53,1.9158504192820262e-64,1.3767080764955394e-62,9.4741740584927004e-72,9.474025465560682e-72,8.898596630559404e-66,4.917286415825252e-75,6.9653559549413646e-77,1.2931308239449944e-84,5.2974340069691732e-92
1.1423873470850743e-18,0.0025627869798884955,1.5796873170083216e-34,4.3988083048120689e-30,3.2984105397837164e-22,1.5766986650437615e-34,1.430155440413537e-21,3.551616319615098e-36,3.7580390343092727e-58,6.2491288730432994e-47,1.1658528739778995e-50,2.5252478853225626e-49,4.5554854728019522e-38,1.2890613519968142e-26,7.4341900094853157e-42,8.5721870054837953e-61,2.9676883167594908e-56,3.0715680714466381e-43,1.1407302615474322e-57,1.1835983045607101e-83,3.3169444808569692e-55,6.7632149878312801e-72,1.2920223826095173e-43,2.3895158742335628e-65,8.1197720558903719e-36,6.6071725780480323e-53,1.1110063676057226e-50,4.8083318774996579e-45,1.6234702441131795e-75,1.0396369355099958e-86,7.9417047227653683e-54,1.0941094881724014e-68,1.9119013185580841e-87,0.88129999999999997,0.0,0.0,0.0,0.009889999999993529,0.108803,0.0001,3.2668100928988643e-16,2.8216905433752871e-15,2.8216891030631604e-15,9.6256765744871091e-24,9.6748497749475232e-24,5.0101078380759295e-16,6.381877078969288e-24,1.7288619716025628e-33,2.2368492689546765e-33,3.9277642611516e-38,6.2414001784808783e-28,2.847940430011641e-22,1.4764916674725059e-26,2.0459669759674226e-38,2.5823480928971992e-41,5.6828344117134796e-43,1.5791588944263508e-48,3.5117807827740474e-22,4.039035497275468e-58,2.5166083131934632e-67,8.7143856454631579e-69,1.8039739453724774e-78,1.2647804980248424e-73,2.9932279607544019e-27,8.1197721678126975e-36,1.5325888804445775e-44,1.9540186436044613e-45,3.1333821693531786e-22,6.2417730594106795e-51,5.0799048646162866e-59,7.2649090929815119e-36,2.6887409795885677e-70,2.309465739691175e-27,1.2208432713872543e-32,2.5092205861429065e-41,4.7340968779937387e-50,3.5884169779689489e-50,3.1857125343372206e-51,2.0986697124437427e-59,4.8808754165102712e-36,1.4762961982640999e-44,4.551500634577261e-54,1.3893757050297664e-45,2.4911826807300793e-54,1.805043307973013e-43,4.9512974727243295e-48,4.3165254550390411e-37,6.1733913824376389e-46,3.2265349838463788e-59,1.0592577381866138e-68,6.1746239663737994e-46,2.5081728284971698e-46,1.3912056036888081e-45,3.9788141622454842e-54,3.7424738623393652e-55,2.6247480977842823e-54,9.0904202886881538e-56,7.0964554956359292e-73,1.9062218040623193e-79,9.0757741422322371e-78,5.7674579092848998e-49,1.6502412299596238e-57,1.0885972195731315e-57,1.5525750921122266e-58,2.1087310557435292e-73,5.7409986732351262e-37,9.1298519260609172e-80,5.5580718921124904e-64,1.1056526369753393e-72,7.4082699904835806e-81,1.5113661306264896e-81,1.6620358905197366e-90,7.494415096362671e-92,6.5859595196350715e-103,1.9872557909179694e-112,8.6245217409664334e-44,8.3941699409554156e-52,4.6533466064185546e-53,6.1513764264082395e-104,3.7872759482781496e-113,1.9216552365931511e-113,1.6852592850511357e-64,4.7248259531897107e-71,1.1898100659824472e-64,2.3301709391360021e-51,2.1921728203710419e-71,4.8557778951767013e-79,8.9369896965935913e-77,3.2088157981466599e-83,5.7866674805151136e-92,7.9033573719586335e-93,3.6889392167994731e-93,7.3066941948120129e-60,5.4756842123440143e-101,1.2473625960756279e-94,4.852049070330954e-98,1.0731874733841367e-104,3.9596101808325343e-97,1.8639495251567845e-108,3.7121707252780931e-107,4.8311497691797119e-111,8.4080425107754788e-115,8.4865287573890334e-126,9.6292607502124252e-45,7.632468572721439e-133,3.8566970322913331e-142,5.3855387195892704e-149,3.6089453661383584e-77,1.7551301767045459e-142,5.4805634456665394e-49,2.85190146085279e-56,1.0506937670919206e-51,3.7862849659483463e-63,5.4457888735405745e-61,7.4892575710029768e-70,7.4890229255039707e-70,1.759850931819377e-64,3.834752807152388e-73,1.0803237315749196e-74,4.0078166193432899e-82,3.2815387698583935e-89
2.4275731125557827e-18,0.0025627869798884955,6.8922080030266471e-34,1.9210751248582422e-29,7.0091223175341572e-22,6.8858572389423158e-34,3.0390831059591018e-21,1.5510854826067113e-35,1.6412343767528749e-57,2.7179190118688284e-46,5.092031723434464e-50,2.2269211336628206e-48,9.6804066160132014e-38,2.739255374587979e-26,3.2467060924309103e-41,7.5826215431409672e-60,2.6248867085824853e-55,1.3414344747880348e-42,1.0089630418272395e-56,4.2241740980117995e-82,5.902319224032469e-54,1.2616254719836981e-70,1.1427779144894251e-42,4.4747798339576314e-64,7.1818463902232924e-35,1.1757110517892645e-51,4.8520566893049856e-50,4.2444867714533422e-44,1.4359410423001751e-74,3.8960254399157296e-85,1.4131824251831953e-52,3.9047949927728835e-67,1.4490510487170798e-85,0.88129999999999997,0.0,0.0,0.0,0.0098899999999862483,0.108803,0.0001,6.9419714474000677e-16,5.9960923689901945e-15,5.9960893223016753e-15,4.1819763839458219e-23,4.2252610328082472e-23,1.0646464594437291e-15,2.7871319149599325e-23,1.5143353827485359e-32,1.9224054554124118e-32,3.4740632053232584e-37,2.7257834135727606e-27,1.2437689497673994e-21,6.4482269880314875e-26,1.8094027994143973e-37,2.2840576222099241e-40,5.026388509186975e-42,2.8100212080590118e-47,1.5336851325877268e-21,1.4414992052983286e-56,1.7987615926053168e-65,6.2286618644783936e-67,2.5805190565521088e-76,9.0401024913833742e-72,1.3072212818569689e-26,7.1818464737525063e-35,2.7271499010490211e-43,3.4770692375949031e-44,6.6583852397681108e-22,1.110690187345165e-49,9.0134375282247372e-58,6.4257227847058812e-35,1.9217945009334163e-68,1.0085975329687181e-26,5.4259894500901272e-32,2.256038281194268e-40,8.5588210193368064e-49,6.4875342685725002e-49,5.7594920775718086e-50,7.4921497410308658e-58,2.1316065095598443e-35,1.3057672530640482e-43,8.0033170588043065e-53,1.2288853055307202e-44,4.3823928061935523e-53,1.5964858935822208e-42,8.7831897982165697e-47,3.8179159841938863e-36,1.0981153969094158e-44,1.1478667725058482e-57,7.5466078910470045e-67,1.098555063903097e-44,4.4631573877739618e-45,1.2508318762625927e-44,7.1928091266943873e-53,6.7617776606763183e-54,4.7452864572325656e-53,1.6434689354060786e-54,5.0559644736433149e-71,2.7266190435667502e-77,6.4661296268856936e-76,5.1012190666942137e-48,2.9363873846557058e-56,1.937085588957198e-56,2.7616978122410473e-57,7.5046204808973731e-72,2.5072449513875607e-36,7.0039683025924617e-78,1.9836349550088525e-62,7.9027370404482784e-71,1.0597281061933878e-78,2.1619582515012933e-79,4.7565181540326526e-88,2.1448039408802393e-89,3.7702427379182395e-100,2.2754589596400924e-109,7.7543007377722899e-43,1.5175248148583676e-50,4.2547254091498032e-52,3.5214583770135794e-101,4.3365283100508259e-110,2.2003446465576506e-110,6.7167709897984619e-63,3.7771511488823203e-69,4.2463476902285261e-63,2.0610120281208498e-50,1.561836530534756e-69,6.9232331349599406e-77,3.1894154247663326e-75,2.2934326386302629e-81,8.2772694299714584e-90,1.1305022780393976e-90,5.2766864501997587e-91,2.6077065667258412e-58,1.5670049851845722e-98,1.7842350121351737e-92,6.9404131341002245e-96,3.0711808646174933e-102,5.66386022092997e-95,5.3340409402699751e-106,1.0623166985678099e-104,1.3825532592548871e-108,4.8130184066971903e-112,9.7166739690727192e-123,8.6576608979608523e-44,1.7478332516642185e-129,1.7664002891295613e-138,4.9332950874906575e-145,2.9314835074613722e-75,8.0386477531172123e-139,4.8475088475829434e-48,5.0747504933494605e-55,1.8694215633061931e-50,6.7376475525273606e-62,1.9433260864120634e-59,5.3505922715373781e-68,5.3502568905393364e-68,3.1327184427377714e-63,2.668698396650498e-71,1.4909818826458431e-72,1.1066960126011458e-79,1.81264736641767e-86
4.9979446434972e-18,0.0025627869798884955,2.8760172693067031e-33,8.020110305295469e-29,1.4430545620194697e-21,2.8747097928140002e-33,6.2569473257528102e-21,6.4754876430131256e-35,6.8518304282072286e-57,1.125368519495941e-45,2.1262135716877077e-49,1.860788196787041e-47,1.9930248860537093e-37,5.6396434248418079e-26,1.3554358834245329e-40,6.374740438471095e-59,2.2063754405413976e-54,5.6002248759292458e-42,8.4809430491192596e-56,1.4272501316932839e-80,9.9551029600134915e-53,2.1618414036147739e-69,9.605715897396429e-42,7.7281333901607165e-63,6.0367745628717785e-34,1.9830085125188218e-50,2.0256381504445461e-49,3.5642688666849384e-43,1.2069949622784731e-73,1.3385278272779996e-83,2.3835336602212777e-51,1.3193392342503464e-65,1.0075802451763015e-83,0.88129999999999997,0.0,0.0,0.0,0.0098899999999716888,0.108803,0.0001,1.429229415637062e-15,1.2344895908105069e-14,1.2344889691746026e-14,1.7279285282406753e-22,1.7639632692017115e-22,2.1919131800074823e-15,1.1635714793741246e-22,1.2486426792195753e-31,1.5289577538793046e-31,2.9201596610745995e-36,1.1379609008310337e-26,5.1924783429970976e-21,2.6920078066335427e-25,1.520522235822974e-36,1.9198880196908895e-39,4.224958563773388e-41,4.7394856030483552e-46,6.4028184956926356e-21,4.8704738334163903e-55,1.2164968418209866e-63,4.2124245609896384e-65,3.4917987034444137e-74,6.1137991010385072e-70,5.4573914600141333e-26,6.036774607067314e-34,4.5997027449246437e-42,5.8645769303326085e-43,1.3708226431504022e-21,1.8733414139337597e-48,1.5115439819779332e-56,5.4011953436859963e-34,1.2997036188787867e-66,4.2106390724445324e-26,2.3440068136933158e-31,1.9580089853228975e-39,1.4890436714210834e-47,1.1286858296185155e-47,1.0020266458575714e-48,2.5328137886579615e-56,8.8990374293124838e-35,1.0975760281573288e-42,1.3186391903833888e-51,1.0329491653256387e-43,7.2266241788978782e-52,1.3418509618452956e-41,1.4790504688534714e-45,3.2091852394050964e-35,1.8507613866467792e-43,3.8720339736185464e-56,5.0950638283892508e-65,1.8522453459976485e-43,7.5277600306096457e-44,1.0855933009399022e-43,1.2512042307933746e-51,1.1749128169153932e-52,8.2556624707323086e-52,2.8592785333742554e-53,3.4136897682157784e-69,3.6890541925983038e-75,4.3657958787609275e-74,4.2878279302818036e-47,4.9522121922288855e-55,3.267127356486593e-55,4.6545461868479355e-56,2.5213540985450827e-70,1.0467254130309269e-35,4.898077499246842e-76,6.7022445642436041e-61,5.3446171854925963e-69,1.433964053951471e-76,2.9254390076126429e-77,1.287502290078008e-85,5.80562044018085e-87,2.0412863275779912e-97,2.4640833602017247e-106,6.7299346794073892e-42,2.6399261965589298e-49,3.7235774836021872e-51,1.9065894031159276e-98,4.6960052709993935e-107,2.3827424553698069e-107,2.3858422875511613e-61,2.6875447597914316e-67,1.4347449647255313e-61,1.7324057807580559e-49,1.0545197489394083e-67,9.3515793894183275e-75,1.0775539388546844e-73,1.5509388770895416e-79,1.1199472532862433e-87,1.529623096803313e-88,7.1396054794519197e-89,8.8108409695711861e-57,4.2413147215104161e-96,2.414149080573313e-90,9.3907212180286201e-94,8.312490146416677e-100,7.6634806233197743e-93,1.4436665447097002e-103,2.8752280390282923e-102,3.7420601355375576e-106,2.6055636765345262e-109,1.0520913468444061e-119,7.5139584720671023e-43,3.7850943518969023e-126,7.6506997867757563e-135,4.273481674542234e-141,2.1035481062933547e-73,3.4817305315417787e-135,4.0746443675119383e-47,8.55912019647103e-54,3.1522705300204657e-49,1.1362037184202646e-60,6.5644563697424451e-58,3.6153434967119118e-66,3.6148904117103475e-66,5.2837702035620729e-62,1.7167384891715725e-69,1.8847702158271071e-70,2.7989124089115378e-77,9.1701544820502415e-84
1.0138687705380034e-17,0.0025627869798884955,1.174677934454676e-32,3.2764766177944537e-28,2.9273391214149906e-21,1.1744127040577838e-32,1.2692711320149825e-20,2.6454570506207834e-34,2.7991962858000522e-56,4.5227748180511864e-45,8.6897604414387829e-49,1.507709207658514e-46,4.0429933193809274e-37,1.1440419545635466e-25,5.5373978629835499e-40,5.2283440731023587e-58,1.8089198908750585e-53,2.2878745972264075e-41,6.9531907165406755e-55,4.6924675930823048e-79,1.6351217146439322e-51,3.5354326320355618e-68,7.8753117269090729e-41,1.2841055360601597e-61,4.9493124036228719e-33,3.2570973646105356e-49,8.2753927627203033e-49,2.9207912117495292e-42,9.8956738431275988e-73,4.3844286793918434e-82,3.9149445877117094e-50,4.3376807234993435e-64,6.7185781093797036e-82,0.88129999999999997,0.0,0.0,0.0,0.0098899999999425697,0.108803,0.0001,2.8992939574184301e-15,2.5042502547304218e-14,2.504249015450405e-14,6.9165018550059224e-22,7.2063652150155302e-22,4.4464280984530898e-15,4.7535591054737103e-22,9.8607291394165175e-31,1.1312014874520674e-30,2.3941236147961048e-35,4.6489414479647821e-26,2.1212868711394712e-20,1.09977300515393e-24,1.2459771628798416e-35,1.5740401336163551e-38,3.4638371957152242e-40,7.78453429610353e-45,2.6157479946972386e-20,1.6012880175771249e-53,8.0024371055159051e-62,2.7710440073435064e-63,4.5949619269036536e-72,4.0218262704507791e-68,2.229522428828647e-25,4.9493123971942681e-33,7.5549133109233554e-41,9.6325571034622455e-42,2.7807249049518069e-21,3.0769691311661478e-47,2.4545571772670977e-55,4.4282068598383126e-33,8.5497933088030987e-65,1.720136802193468e-25,1.0219668739846884e-30,1.7064284671358304e-38,2.5951420678850837e-46,1.9671007760189093e-46,1.7463695864745043e-47,8.3356746145502661e-55,3.6355470447240679e-34,8.9985909768265296e-42,2.069959051934599e-50,8.4686924747444546e-43,1.1362164600782839e-50,1.099980254451703e-40,2.4271728801176697e-44,2.6310787167743827e-34,3.0353877773785799e-42,1.2718748427684522e-54,3.3482708178401191e-63,3.0402563728864948e-42,1.2364344633967429e-42,9.4610766043663786e-43,2.1799897056165725e-50,2.0425147390129384e-51,1.4387907871981942e-50,4.9832553162067701e-52,2.2435621552691806e-67,4.8533840172388311e-73,2.8693050682843258e-72,3.515331735334647e-46,8.1325968706728961e-54,5.3661002028288768e-54,7.6337609763464806e-55,8.1971291619293462e-69,4.2762148588404486e-35,3.2751531721024157e-74,2.2035450472173199e-59,3.5158575675378201e-67,1.8870106389949054e-74,3.849700979817828e-75,3.3888738391572814e-83,1.528130371543942e-84,1.0746536697425237e-94,2.5945461757393572e-103,5.8652191199105394e-41,4.6001349737808626e-48,3.2586336983224895e-50,1.0037412579362135e-95,4.9446389502343384e-104,2.5088986486944185e-104,8.0338776465964277e-60,1.8113986056594289e-65,4.7171278852190588e-60,1.420331490061613e-48,6.9305589008085953e-66,1.2292236641606601e-72,3.5425744836750053e-72,1.0202052447609916e-77,1.4736884494580975e-85,2.0127858517620725e-86,9.3947931471427784e-87,2.8968041899375338e-55,1.1163207515380664e-93,3.1766933840497043e-88,1.2357008751029809e-91,2.187816526350636e-97,1.0084173146467035e-90,3.7994107277083807e-101,7.5672332992834537e-100,9.8491057597360489e-104,1.3715255523308263e-106,1.1076352972801329e-116,6.548505611649689e-42,7.9699529487577223e-123,3.2219056167663106e-131,3.5993569744277685e-137,1.4239053883517878e-71,1.4662467305516975e-131,3.3406742033699802e-46,1.4057762121125788e-52,5.1750460592593144e-48,1.8653602131922242e-59,2.1571961229955257e-56,2.3740077317920251e-64,2.3734134233445645e-64,8.6753613199959021e-61,1.0335524746194741e-67,2.1915490940411478e-68,6.5112178054442011e-75,4.2673132229272338e-81
