Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393),S(2871),C6H7(2400),S(3154),S(3227),C6H7(3200),CH2O3(139),CH3O2(85),S(1826),S(1504),S(4018),S(4379),S(4378),S(4400),S(4225),S(5131),S(5168),S(2471),S(5526),S(2681),S(4920),S(5903),S(5631),S(1278),S(6437),C5H8(1977),COO(115),S(2961),S(3450),S(3334),S(1529),S(1687),S(1803),S(1807),S(1519),S(7307),S(6868),S(6905),S(7163),S(6885),S(8703),S(7157),S(8374),S(8785),S(9152),C7H8(2430),S(9324),S(9469),S(9648),S(1514),S(9471),C7H7(978),S(10368),S(1071),S(10450),S(10434),S(10597),S(10596),S(10451),S(10556)
0.0,0.002354481037738066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88129999999999997,0.0,0.0,0.0,0.0098899999999999995,0.108803,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8489523848822835e-18,0.002354481037738066,5.6717208705347221e-37,3.3113481291130101e-32,1.5662242130609806e-24,5.6708537136481421e-37,4.8202577153666337e-23,9.8351615669599278e-38,4.9237030634069226e-63,3.2140673083153371e-50,6.0586059352560062e-54,5.2150694296926876e-52,9.5568263859362641e-42,3.9299897585407211e-28,1.2415811163845223e-43,1.120816813865353e-63,6.5808922212223438e-59,2.4089266670995459e-45,1.1042951504623706e-59,3.1280528903634607e-89,1.9832448992587217e-58,6.4150330884211569e-76,3.0645488950067157e-47,1.3709290558746046e-67,2.0035321579987639e-37,2.3733838293478174e-55,5.8045004538908385e-54,3.9269299746979353e-47,7.2175243099863483e-81,1.0135512318747399e-90,5.4047490290220275e-57,7.4192386116456544e-72,6.6508717529860668e-91,0.88129999999999997,0.0,0.0,0.0,0.0098899999999990523,0.108803,0.0001,5.9628391341000986e-17,4.3952624041500533e-16,4.3952620377629609e-16,3.3130480641490165e-24,3.3325355213444137e-24,8.8230798049768758e-18,2.5088219583913205e-24,6.1313273078620769e-34,9.1175543545292465e-34,1.2418550704777111e-38,7.9854621583573047e-29,1.00011738181765e-23,1.977193836688302e-27,3.2937092716289601e-39,9.6291256028689684e-43,4.4357230234946593e-45,1.1886740144514807e-50,8.8583894502844615e-24,5.2392445903227532e-60,9.5653072724033325e-69,5.3628336609686494e-71,3.4549126587166972e-80,1.3136952295306267e-75,8.3524346464821285e-29,2.0035321455310958e-37,1.14361253801856e-45,1.3379963150160752e-46,1.0640116550885887e-23,1.1820950005595653e-52,3.1191016968128565e-61,5.3408646375670303e-38,1.078309187970993e-71,1.7192110368000924e-28,7.730611438778444e-35,1.6122574619020361e-43,9.2027701162615336e-52,6.1121429586988288e-52,5.6701778253535388e-53,3.611169249008039e-61,2.2556133374537753e-38,1.7102306103810191e-46,6.5428548915844756e-56,1.7976481458098029e-48,3.1430239614439368e-56,1.3654646899342369e-45,8.4474440501741109e-50,1.0635903344467362e-37,4.0287808447050487e-46,1.5021370428941117e-60,5.558358762968439e-70,4.0307316905438925e-46,6.5790965476222112e-47,2.7980303468222834e-48,2.1212714389964878e-56,2.2271005184108972e-58,1.5971038996644627e-56,8.2991127480255455e-59,3.9355719037132173e-74,1.8239750625054866e-81,1.2084598082521861e-80,1.677090284328882e-52,1.2715204778892597e-60,9.5728358135997535e-61,1.3355872227751712e-62,1.2706661853917905e-75,3.2545179040289323e-38,5.8879152395835233e-82,1.0767493777994671e-66,3.3090424622922518e-75,6.5221135481641034e-83,1.2544759215314983e-83,1.2948919338818232e-92,2.0939819242102903e-94,5.0267184581759144e-105,2.7421259028852055e-114,1.3746687794500311e-45,2.104525029877579e-53,8.0372013375453526e-55,9.9737754819418478e-107,1.8209156957388651e-115,9.7504653103913081e-116,5.6118707058026319e-68,2.8170093523106901e-74,7.1270397648938819e-67,1.2127304530641277e-52,5.5239063881382603e-73,8.8956736777824086e-81,1.6946542822856066e-81,6.2239748093252499e-88,3.5526339962345695e-96,5.2503019257326967e-97,2.0782435272679145e-97,4.9850296290083034e-61,1.6952993871759832e-105,1.5832997239419622e-99,9.8328777689269444e-103,5.1465474517437445e-109,8.7258703746495209e-102,6.8858972365418248e-113,6.6775782311017483e-112,1.0032769685767141e-115,7.8053306417744216e-119,1.2541819636571526e-130,1.3587027614569949e-46,7.5214800420256506e-138,4.4190786160320974e-147,9.7460928471646613e-154,1.8982897037105641e-80,9.4342251684661379e-148,3.0216319517951043e-51,2.4538149550700803e-58,3.6950486780440373e-52,2.1026622557002038e-63,2.170944284478991e-61,8.224144810584884e-70,8.2233276581987953e-70,9.0822385832252575e-65,4.6048895749598279e-73
5.177066677670393e-18,0.002354481037738066,3.4254380347909825e-36,2.0000542358844664e-31,4.3854277077809556e-24,3.4251955860226915e-36,1.3496773345008619e-22,5.9404568806487741e-37,2.9739166339178682e-62,1.9112083462242014e-49,3.6594247097841197e-53,6.1588305338188204e-51,2.6759113776242144e-41,1.1003971324204234e-27,7.499149943128977e-43,1.3306426206057238e-62,7.8128352392928908e-58,1.4549917069566264e-44,1.3110192340250339e-58,1.2907974886188548e-87,4.4364312989498996e-57,1.9860457407410942e-74,3.638225399461156e-46,4.2450753976711119e-66,2.3785933569136933e-36,5.3091646446336274e-54,3.5059182648011428e-53,4.6614797424212086e-46,8.5686447918793443e-80,5.7495368673786056e-89,1.2090185011538747e-55,3.0615640691366751e-70,7.5648866271908199e-89,0.88129999999999997,0.0,0.0,0.0,0.0098899999999973471,0.108803,0.0001,1.6695949575464497e-16,1.2306734544110967e-15,1.230673359775412e-15,1.9898348220427443e-23,2.0128514312820274e-23,2.4704560843845864e-17,1.5153274826965616e-23,7.243083652572603e-33,1.0655327725105287e-32,1.4743303797028353e-37,4.8232190846904294e-28,6.0406962115701409e-23,1.194225062176502e-26,3.9094852472215849e-38,1.14316977547315e-41,5.266077880261975e-44,2.6590101961340868e-49,5.3504559130542984e-23,2.1619841649510456e-58,7.2005088315885657e-67,4.0369985044083987e-69,4.7159285261055602e-78,9.8891528540722656e-74,5.0448704776939551e-28,2.3785933287024526e-36,2.5582019045651904e-44,2.9930416094476841e-45,2.9791768998616731e-23,2.6442992630550895e-51,6.9423173482082022e-60,6.3406622167585149e-37,8.1172246940659736e-70,1.0383871717114303e-27,5.4937993377005568e-34,2.2235922402643308e-42,2.3766311975610841e-50,1.5784721166911498e-50,1.4643363000040984e-51,1.7099806167588573e-59,1.3623904323852177e-37,2.030385766290548e-45,1.4539472278727048e-54,2.1341647357847587e-47,6.991025844598714e-55,1.6209669543386187e-44,1.889430800863638e-48,1.2626936878332462e-36,9.0058995768919362e-45,6.1978787267383836e-59,4.1835379277479655e-68,9.0139419895159559e-45,1.4717167380574669e-45,3.858985735772953e-47,5.4777433615446977e-55,5.7454017848425478e-57,4.1245209476725042e-55,2.1432627185052078e-57,2.962258360893658e-72,2.4893972642351021e-79,9.0959218262427903e-79,1.9910130166688717e-51,2.8441736685950311e-59,2.1413709298021101e-59,2.9857278750106752e-61,5.2177833956854736e-74,1.9657288140760918e-37,6.3709938010359459e-80,4.4432326720061653e-65,2.4909624307424613e-73,8.9026452495208072e-81,1.7123518885279177e-81,3.1944679516397045e-90,5.1658304387956367e-92,2.2371813889557553e-102,2.1994713672750305e-111,1.8959148169102463e-44,5.4345299381680325e-52,1.1482524028928076e-53,4.4389088141512811e-104,1.4605645699434826e-112,7.8208915598865307e-113,2.6807129466507207e-66,2.4503335586900514e-72,2.940992947189553e-65,1.4397542195054962e-51,4.1577743198009257e-71,1.2139436245476137e-78,7.024514717177251e-80,4.7060615081597698e-86,4.8706831967053657e-94,7.1982260517856898e-95,2.8492965879414953e-95,2.0570849953944856e-59,4.2006490375705719e-103,2.1707221806550386e-97,1.3481004401633236e-100,1.2752118143103539e-106,1.1963281845331297e-99,1.7061194911466212e-110,1.6545424698788004e-109,2.4859327430484165e-113,3.4888750175010416e-116,1.0103376035214136e-127,1.8738948429793843e-45,1.0913930442717162e-134,1.1546444578163562e-143,4.58471060733647e-150,1.4549213437990851e-78,2.4650337085999676e-144,3.5873053610678161e-50,5.4889914128150568e-57,8.2640476985262648e-51,4.7037686951846582e-62,8.9567402096659533e-60,6.186074647757397e-68,6.1849608546716471e-68,2.0325272675378056e-63,3.4657883999963296e-71
1.1833295263246614e-17,0.002354481037738066,1.6491394438442768e-35,9.629399850440105e-31,1.0023834342060617e-23,1.649084175502584e-35,3.0850011572213693e-22,2.8600939166676983e-36,1.4318128262544678e-61,8.9011781798405544e-49,1.7618932828522813e-52,5.9700856771847477e-50,6.1163688147160262e-41,2.5151934456692143e-27,3.6105178866968996e-42,1.3064587181926408e-61,7.6706879552555618e-57,7.0051587483528439e-44,1.2871665212163879e-57,5.106246403216085e-86,8.7656051390199925e-56,4.2904681481069714e-73,3.572016341167214e-45,9.1762925154584171e-65,2.3353170180697411e-35,1.0490014467008185e-52,1.6879487188359373e-52,4.5763721818788778e-45,8.4127461219408296e-79,2.497856841271216e-87,2.3888071453520795e-54,1.2111194739765114e-68,6.8484629841203853e-87,0.88129999999999997,0.0,0.0,0.0,0.0098899999999939366,0.108803,0.0001,3.8162170458130159e-16,2.8129678082807258e-15,2.8129676285807774e-15,9.4675163008457855e-23,9.6910129419760853e-23,5.6467272483200893e-17,7.2956395545079245e-23,7.0361379384306727e-32,1.0120084057649142e-31,1.4475063684774946e-36,2.3221723077249158e-27,2.9083221844936056e-22,5.7496794507680731e-26,3.8366487675577606e-37,1.1223708305837882e-40,5.1702400273895485e-43,5.2537300034598738e-48,2.576002679837817e-22,8.5525525138698032e-57,5.6931981404115991e-65,3.1919178123710234e-67,7.4499751513125961e-76,7.8190252321655586e-72,2.428887922025062e-27,2.3353169619680319e-35,5.0545170683914995e-43,5.9137344883723292e-44,6.8092844648450129e-23,5.2246898528153153e-50,1.3548652298291602e-58,6.2252737507237605e-36,6.4180142999007106e-68,4.9992212848687132e-27,3.4847882442215632e-33,2.8387308579976971e-41,6.0708751511208748e-49,4.0320586411128241e-49,3.7405233221540836e-50,8.6694167582612497e-58,6.5593232353918611e-37,1.9934447554152327e-44,2.8318272594118835e-53,2.0953289361991868e-46,1.3644052123976054e-53,1.5912362360852149e-43,3.7325382380414178e-47,1.2397185467896783e-35,1.7766862801352396e-43,2.4513905531154062e-57,3.3069254321220578e-66,1.7798609685006829e-43,2.9078606232963344e-44,4.9265425635324437e-46,1.3989706861184783e-53,1.4641999771895354e-55,1.0535538390604364e-53,5.4747762492191734e-56,2.341761799487284e-70,3.9315093719037998e-77,7.1906154534095467e-77,1.9547278745327768e-50,5.618886811149766e-58,4.2308404400502587e-58,5.8909776726729742e-60,2.0391903331355908e-72,9.464138065555395e-37,5.8945783094494522e-78,1.7576953495689661e-63,1.9695253257743216e-71,1.4063970726836998e-78,2.7050907923620484e-79,1.0083851433812922e-87,1.6306959742323604e-89,1.411484219397756e-99,2.7741236870127438e-108,2.4204041195912075e-43,1.3879514677285778e-50,1.4947879721707185e-52,2.8005997920589649e-101,1.842163913438942e-109,9.864243287745993e-110,1.3957545882272545e-64,2.5467769525118969e-70,1.1634275867209622e-63,1.4135595710366916e-50,3.2868544020044407e-69,1.9167965071095227e-76,2.8841229323623487e-78,3.8603781760326512e-84,7.9811683101968938e-92,1.1795220396096378e-92,4.6689398628709578e-93,8.1376092299419598e-58,1.3753056854176454e-100,3.5570061193300286e-95,2.2090407802955226e-98,4.1750049778244239e-104,1.9603415806032492e-97,5.5852812321440578e-108,5.4167149797575278e-107,8.1389603831180991e-111,2.2826672433107901e-113,1.3214363012043009e-124,2.3922925787458555e-44,2.854023848558203e-131,6.0376972048735267e-140,4.7941782575873459e-146,1.4675859991930316e-76,1.2889797380920271e-140,3.522088285334656e-49,1.0844913407241563e-55,1.6321328562961982e-49,9.2911123805453058e-61,3.5416923990798948e-58,4.8826169976454991e-66,4.8808631634165746e-66,4.0156258954179982e-62,2.7391385601733946e-69
2.5145752434399054e-17,0.002354481037738066,7.2021003230523425e-35,4.2054115991398914e-30,2.1300646189969711e-23,7.2019833667622687e-35,6.5557315898252427e-22,1.2490954125582144e-35,6.2531026366572261e-61,3.6343605535730385e-48,7.6951720298643245e-52,5.1378285949313765e-49,1.2997283531280624e-40,5.3447860726311823e-27,1.5768080180695112e-41,1.1556196641171293e-60,6.7846366070087585e-56,3.0593368676579854e-43,1.1384843225536913e-56,1.8223686771936063e-84,1.5597799066423422e-54,7.5295738289356527e-72,3.1593814423791033e-44,1.6126458633892758e-63,2.0655613764937557e-34,1.8666419549646475e-51,7.3717154727440962e-52,4.047621529579201e-44,7.4409784138587017e-78,8.8152320714078431e-86,4.2507200894942982e-53,4.3223648151615495e-67,5.1905252963873276e-85,0.88129999999999997,0.0,0.0,0.0,0.009889999999987114,0.108803,0.0001,8.1094612223208933e-16,5.9775562262923371e-15,5.9775559934200575e-15,4.0389170706238214e-22,4.2323197463240571e-22,1.199916940241759e-16,3.1861887007863095e-22,6.0937112743390536e-31,8.3982258371929001e-31,1.2803030867194233e-35,1.014153604282727e-26,1.2701292745150834e-21,2.5110359415848313e-25,3.3904396489291908e-36,9.927242297184073e-40,4.5729716787510655e-42,9.3486386598179904e-47,1.1249979222852236e-21,3.0523152769256916e-55,4.0692203166462849e-63,2.2814271544683399e-65,1.0656843110382146e-73,5.5886684477449381e-70,1.0607591244921968e-26,2.0655612763462229e-34,8.9940328466065399e-42,1.0523133934675361e-42,1.4468608000409632e-22,9.2970568310614828e-49,2.3479777036259591e-57,5.5061378586656262e-35,4.5872835736399235e-66,2.1831454752728261e-26,2.2596585282430777e-32,3.6769666311825567e-40,1.571828764788034e-47,1.0439545839521602e-47,9.6847934440341288e-49,4.4334042141695481e-56,2.8646285802396869e-36,1.7631792594174744e-43,4.898770177585039e-52,1.8532828750627238e-45,2.3695920724743037e-52,1.4070059023868132e-42,6.6398103386349481e-46,1.0965141638187738e-34,3.1518104598512969e-42,8.7461857492809248e-56,2.3625160349314612e-64,3.1630921696326015e-42,5.1743695846057425e-43,6.3812785636630238e-45,3.6207396241312065e-52,3.7734655067740809e-54,2.7277092629986481e-52,1.4175024306005916e-54,1.6732896705420645e-68,5.6206660550074965e-75,5.1379976698097605e-75,1.72882703288123e-49,9.9959317321956313e-57,7.5280266343806348e-57,1.0453065163140001e-58,7.0908942474815358e-71,4.1332377387773358e-36,4.5126457548336374e-76,6.2730661525331468e-62,1.4077289519537072e-69,2.0117974689271979e-76,3.8695283804877702e-77,2.8857921052784175e-85,4.6668249282121145e-87,8.080252571169637e-97,3.1764330424860307e-105,3.1351140264720753e-42,3.5923090135255714e-49,1.9551489487354329e-51,1.6032452427510744e-98,2.1093184795884354e-106,1.1294777112337506e-106,5.5699088142550389e-63,2.0385486032720991e-68,4.1521905859263186e-62,1.2502776843235173e-49,2.3485982105165802e-67,2.739365022392671e-74,1.3313282083015416e-76,3.5591035857397553e-82,1.4706265938819069e-89,2.1734516975011883e-90,8.603245161306681e-91,2.9042443404478844e-56,5.0666996539734593e-98,6.5543272808508659e-93,4.0705160725903698e-96,1.5380362571070314e-101,3.612246353807393e-95,2.0571997885756135e-105,1.9953190104720454e-104,2.9983911933835337e-108,1.6812402926384835e-110,1.9463716674394475e-121,3.0987017619652841e-43,8.4071439335681946e-128,3.5569890066992678e-136,5.64872836935865e-142,1.1683611536172038e-74,7.5937733955559853e-137,3.1153371165690493e-48,1.9296482529475264e-54,2.9017805639849641e-48,1.6519850625970506e-59,1.2629283832029557e-56,3.4777255332416383e-64,3.4752329127694169e-64,7.1406691692890864e-61,1.9561672492489759e-67
5.1770666776703936e-17,0.002354481037738066,3.0067098836997469e-34,1.7556763061976843e-29,4.3854264203114478e-23,3.006685915463677e-34,1.349752360364092e-21,5.214871688259371e-35,2.6105471362239114e-60,1.3248153699115803e-47,3.2133349342553095e-51,4.070129781412057e-48,2.6759112383989394e-40,1.1003971328412889e-26,6.582863081459067e-41,9.7157508233741364e-60,5.7028958368129684e-55,1.2772129192935858e-42,9.5696485882567862e-56,6.1572745922533752e-83,2.6307539585607349e-53,1.1410744394156352e-70,2.6556057899147397e-43,2.4521392708916931e-62,1.7362286628384001e-33,3.1483642498569712e-50,3.07754615421059e-51,3.4022167426315432e-43,6.2545902735017122e-77,2.6842668112973093e-84,7.1693439915275056e-52,1.460406020636236e-65,3.6091691962193254e-83,0.88129999999999997,0.0,0.0,0.0,0.0098899999999734704,0.108803,0.0001,1.6695949575235635e-15,1.2306731953281295e-14,1.2306732032012936e-14,1.6111051384149784e-21,1.7669100044037447e-21,2.470365302815555e-16,1.3301637415245293e-21,4.9166940840834859e-30,6.2787458708788764e-30,1.0761720473893213e-34,4.2338912453027555e-26,5.3024441578545864e-21,1.0483079691342303e-24,2.8447801121039019e-35,8.3444443358206724e-39,3.8437790488657233e-41,1.5767531090045512e-45,4.6965602480875926e-21,1.0312880921823494e-53,2.7519620208940281e-61,1.5429002156156563e-63,1.4419977307258738e-71,3.7795598623204763e-68,4.4284601690654729e-26,1.7362284936648623e-33,1.5169041614490601e-40,1.7748666400577865e-41,2.9783689524531195e-22,1.5680846552494567e-47,3.7402188170399108e-56,4.6281627947821167e-34,3.1023216528998758e-64,9.1129843262690937e-26,1.5598172338227376e-31,5.0521260313147524e-39,4.3096378505415348e-46,2.8623241686275614e-46,2.6554248966903113e-47,2.3708961351215137e-54,1.1959258745397645e-35,1.4820583249982194e-42,7.8259123935342329e-51,1.5577760122737207e-44,3.8132652541196591e-51,1.181959589577341e-41,1.1192384108236632e-44,9.2168143147198108e-34,5.2835224215265746e-41,2.9534166003736544e-54,1.5962737666066298e-62,5.3213160514394642e-41,8.7272866732897746e-42,8.76783118426383e-44,9.9198053781324841e-51,1.0251394688841101e-52,7.4783967165201544e-51,3.8865757342391014e-53,1.130992380482556e-66,7.5968509282222829e-73,3.472813396133539e-73,1.4530022509486502e-48,1.6850908116425492e-55,1.2695336105298737e-55,1.7531491193880036e-57,2.2650354365118406e-69,1.7255453933107135e-35,3.152738825791859e-74,2.1195112553779065e-60,9.5204047018603954e-68,2.7222334979590815e-74,5.2359914131006431e-75,7.8109449257297576e-83,1.2632225185229285e-84,4.3747864527652201e-94,3.4397223756592062e-102,4.3076241597147637e-41,9.8423982795582511e-48,2.6995392406206569e-50,8.6802429289240078e-96,2.2841564601894706e-103,1.2230983009840418e-103,1.979574008266184e-61,1.451303882694958e-66,1.4029314680283164e-60,1.0509340213274196e-48,1.5874392371510529e-65,3.6999614478263463e-72,1.2660996816715834e-74,6.7316160015926485e-80,5.5472961875621617e-87,8.1986975777907316e-88,3.2453186428069679e-88,9.8127132584965771e-55,3.817214107255267e-95,2.4724194781852192e-90,1.5354934079173395e-93,1.1586580429169883e-98,1.3626225787394258e-92,1.5492058552202456e-102,1.5029159740731376e-101,2.258897601257887e-105,2.5304108253653627e-107,5.8568700695103611e-118,4.2575945244433873e-42,5.058747649486212e-124,4.2802459220197418e-132,1.3594025033644502e-137,8.3122464435842586e-73,9.1378606321266551e-133,2.6187794330238546e-47,3.2541403132623882e-53,4.8858190355468852e-47,2.7815922899582933e-58,4.2598917542316143e-55,2.335670117210709e-62,2.3323404496132157e-62,1.2024020441974368e-59,1.3207243523820862e-65
1.0502049546131369e-16,0.0023544810377380664,1.2283338977934304e-33,7.1725085085127948e-29,8.8961477498130813e-23,1.2283290548140877e-33,2.7382432225371848e-21,2.1305631042293381e-34,1.0664935862116664e-59,4.1392624524930868e-47,1.3138841315970687e-50,2.9368078476027681e-47,5.4282768167983481e-40,2.2322341847409258e-26,2.6893143634196883e-40,7.9717918193782658e-59,4.6755785017798289e-54,5.217831521369396e-42,7.8457791506163578e-55,2.0243131984172027e-81,4.3208805566864085e-52,1.4651061020710033e-69,2.1771528047530622e-42,3.1784285036534971e-61,1.4234649373611733e-32,5.1711969415672828e-49,1.2572783732239607e-50,2.7893209382665491e-42,5.1278902808621798e-76,6.9351044442060959e-83,1.1775285542869504e-50,4.8013418740028894e-64,2.4066055367556857e-81,0.88129999999999997,0.0,0.0,0.0,0.0098899999999461814,0.108803,0.0001,3.3868926280661051e-15,2.496507931233602e-14,2.4965081344856905e-14,6.0394795189776872e-21,7.2184024579070435e-21,5.0111017650892884e-16,5.434093155467399e-21,3.7306090070078149e-29,4.208481661643486e-29,8.8231112376704384e-34,1.7296824017558113e-25,2.1661433823282529e-20,4.2826792912546037e-24,2.3240206100135426e-34,6.8412780859724728e-38,3.151232440631113e-40,2.5897184237994739e-44,1.9186289564277602e-20,3.3905164362105121e-52,1.8102619539405094e-59,1.0149317312164957e-61,1.8975142549516049e-69,2.4862426828614959e-66,1.8091701780105884e-25,1.4234646592984124e-32,2.4912866259328863e-39,2.9151787550688295e-40,6.0399597026453989e-22,2.575584188614723e-46,5.4327048190631121e-55,3.794319828018533e-33,2.0407312767150765e-62,3.721956225132389e-25,1.1408211560405046e-30,7.3574196470427394e-38,1.2524945222842369e-44,8.3187334179185896e-45,7.7176538830801386e-46,1.3143362511590333e-52,4.8857461126489809e-35,1.2150808362913674e-41,1.1622860148573202e-49,1.2771262522386902e-43,5.7357806382973554e-50,9.6787327267949663e-41,1.836199730135522e-43,7.5564227353246609e-33,8.5734407708622585e-40,9.6989955118722786e-53,1.0481290263114316e-60,8.6956050572623183e-40,1.4334450431890364e-40,1.2768606648688157e-42,2.8785931174850951e-49,2.9258178527413031e-51,2.1731683466433114e-49,1.1295838557838864e-51,7.4315378887595464e-65,9.9741374476940573e-71,2.2819100886533143e-71,1.1909622497475491e-47,2.7649148343507115e-54,2.0846278377034908e-54,2.8475096845585494e-56,6.6004874103881265e-68,7.0494159658775676e-35,2.1070971056961581e-72,6.9683839495313161e-59,6.2627441391702842e-66,3.5822514479276833e-72,6.8901577417731363e-73,2.0557501730728139e-80,3.3249586347028258e-82,2.3031173860505306e-91,3.6217960840542053e-99,6.2731996177872295e-40,2.85641107472712e-46,3.941053440706961e-49,4.5697357733830362e-93,2.4050630277790151e-100,1.2878402336495263e-100,6.6674598267869903e-60,9.7841647313320969e-65,4.612532468048263e-59,8.6161963548705163e-48,1.0430758029852104e-63,4.8511844442161224e-70,2.5565722958762007e-72,2.710921573662481e-77,4.4612637380839021e-84,6.5940657981714722e-85,2.6101537923202127e-85,3.2261580396177119e-53,6.1359041781804031e-92,1.98851505524262e-87,1.2349904018295785e-90,1.862181595174731e-95,1.0959498485815993e-89,2.4880782550891103e-99,2.4147312557149402e-98,3.6308004263191296e-102,8.1249849861457537e-104,3.7605274335594921e-114,6.2003429930115285e-41,6.4955782819712923e-120,1.0991398362681327e-127,6.9815633619174819e-133,5.6045205731418766e-71,2.3465518302096296e-128,2.1472797513471176e-46,5.3433119375776651e-52,7.9973269274082698e-46,4.5531104516235086e-57,1.3958106432281455e-53,1.5153729111528646e-60,1.51110197381125e-60,1.9682310543682177e-58,8.6589403569452273e-64
